GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3001G414650	UDP-glucuronate decarboxylase	UDP-GLUCURONATE DECARBOXYLASE (PTHR43078:SF51)	decarboxylase(PC00089)	UDP-glucuronate decarboxylase activity(GO:0048040);NAD+ binding(GO:0070403)	UDP-D-xylose biosynthetic process(GO:0033320);D-xylose metabolic process(GO:0042732)	Golgi apparatus(GO:0005794);membrane(GO:0016020);Golgi cisterna membrane(GO:0032580)	1	69642768	69646062	5.724758e-09	2	0.866717	1	FA
SORBI_3001G414800	Dirigent protein	DIRIGENT PROTEIN 24 (PTHR46215:SF15)			phenylpropanoid biosynthetic process(GO:0009699)	apoplast(GO:0048046)	1	69646954	69648365	5.724758e-09	2	0.86519	1	FA
SORBI_3001G415901	Uncharacterized protein						1	69761004	69763152	5.724758e-09	2	0.455702	1	FA
SORBI_3005G175300	Uncharacterized protein	OS02G0448600 PROTEIN (PTHR33270:SF6)					5	65697123	65700159	6.361549e-09	1	1	1	FA
SORBI_3005G175400	Uncharacterized protein						5	65714988	65717414	6.361549e-09	1	0.517536	1	FA
SORBI_3005G175500	Uncharacterized protein	OS07G0628900 PROTEIN (PTHR27002:SF803)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);ATP binding(GO:0005524)		membrane(GO:0016020)	5	65725533	65735498	6.361549e-09	1	0.468171	1	FA
SORBI_3004G076666	B box-type domain-containing protein	PLATZ TRANSCRIPTION FACTOR FAMILY PROTEIN (PTHR31065:SF49)	DNA-binding transcription factor(PC00218)				4	6293762	6307731	6.398411e-09	1	0.409091	1	Cer
SORBI_3001G098500	CBS domain-containing protein	CBS DOMAIN-CONTAINING PROTEIN (PTHR43080:SF2)					1	7558468	7564084	6.456808e-09	1	0.531183	1	FA
SORBI_3001G099100	Endoglucanase	ENDOGLUCANASE 10 (PTHR22298:SF171)		hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);cellulase activity(GO:0008810)	carbohydrate metabolic process(GO:0005975)		1	7586240	7589894	6.456808e-09	1	0.783128	1	FA
SORBI_3001G099400	Uncharacterized protein	OS04G0660900 PROTEIN (PTHR11654:SF156)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	1	7605662	7608670	6.456808e-09	1	0.621881	1	FA
SORBI_3001G099500	PGG domain-containing protein	PGG DOMAIN-CONTAINING PROTEIN (PTHR24177:SF442)	scaffold/adaptor protein(PC00226)			membrane(GO:0016020)	1	7615986	7618270	6.456808e-09	1	0.456367	1	FA
SORBI_3001G099600	PGG domain-containing protein	OS07G0193200 PROTEIN (PTHR24177:SF438)	scaffold/adaptor protein(PC00226)			membrane(GO:0016020)	1	7619705	7621923	6.456808e-09	1	0.531919	1	FA
SORBI_3001G099800	DNA_RNA-binding protein Alba-like domain-containing protein	EXPRESSED PROTEIN (PTHR13516:SF11)	endoribonuclease(PC00094)	nucleic acid binding(GO:0003676)		nucleus(GO:0005634)	1	7634252	7637528	6.456808e-09	1	0.785256	1	FA
SORBI_3001G100000	Glucose-1-phosphate adenylyltransferase	GLUCOSE-1-PHOSPHATE ADENYLYLTRANSFERASE LARGE SUBUNIT 1, CHLOROPLASTIC-RELATED (PTHR43523:SF12)	nucleotidyltransferase(PC00174)	glucose-1-phosphate adenylyltransferase activity(GO:0008878)	glycogen biosynthetic process(GO:0005978);starch biosynthetic process(GO:0019252)	chloroplast(GO:0009507)	1	7649330	7655068	6.456808e-09	1	0.745435	1	FA
SORBI_3001G100200	Bowman-Birk serine protease inhibitors family domain-containing protein	SERINE-TYPE ENDOPEPTIDASE INHIBITOR (PTHR33832:SF15)	protease inhibitor(PC00191)	serine-type endopeptidase inhibitor activity(GO:0004867)			1	7659849	7664017	6.456808e-09	1	0.811387	1	FA
SORBI_3001G100300	Uncharacterized protein						1	7664369	7665337	6.456808e-09	1	0.802779	1	FA
SORBI_3001G100400	Ribosomal protein L7_L12 C-terminal domain-containing protein	LARGE RIBOSOMAL SUBUNIT PROTEIN BL12M (PTHR45987:SF4)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	cytoplasm(GO:0005737);ribosome(GO:0005840)	1	7663795	7667164	6.456808e-09	1	0.903834	1	FA
SORBI_3001G100501	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33983:SF9)					1	7668026	7669562	6.456808e-09	1	0.819795	1	FA
SORBI_3001G100600	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR33983:SF20)					1	7670177	7672170	6.456808e-09	1	0.811387	1	FA
SORBI_3001G100650	Uncharacterized protein	OS03G0733900 PROTEIN (PTHR33832:SF13)	protease inhibitor(PC00191)				1	7672535	7673352	6.456808e-09	1	0.651971	1	FA
SORBI_3001G100800	Folate transporter 1	MITOCHONDRIAL FOLATE TRANSPORTER_CARRIER (PTHR45683:SF3)	transporter(PC00227)	nucleotide transmembrane transporter activity(GO:0015215);FAD transmembrane transporter activity(GO:0015230)	nucleotide transport(GO:0006862);FAD transmembrane transport(GO:0035350);transmembrane transport(GO:0055085);nucleotide transmembrane transport(GO:1901679)	membrane(GO:0016020)	1	7678812	7683322	6.456808e-09	1	0.93738	1	FA
SORBI_3001G100900	Uncharacterized protein	PROTEASE DO-LIKE 14 (PTHR18868:SF51)					1	7684582	7694636	6.456808e-09	1	0.926495	1	FA
SORBI_3001G101000	Uncharacterized protein	PROTEASE DO-LIKE 14 (PTHR18868:SF51)					1	7713783	7721813	6.456808e-09	1	0.819795	1	FA
SORBI_3001G101100	Folate transporter 1, chloroplastic	MITOCHONDRIAL FOLATE TRANSPORTER_CARRIER (PTHR45683:SF3)	transporter(PC00227)	nucleotide transmembrane transporter activity(GO:0015215)	nucleotide transport(GO:0006862);transmembrane transport(GO:0055085);nucleotide transmembrane transport(GO:1901679)	membrane(GO:0016020)	1	7725812	7731037	6.456808e-09	1	0.811387	1	FA
SORBI_3001G101200	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33832:SF9)	protease inhibitor(PC00191)				1	7733394	7734128	6.456808e-09	1	0.776762	1	FA
SORBI_3001G101300	Bowman-Birk serine protease inhibitors family domain-containing protein	OS03G0733900 PROTEIN (PTHR33832:SF13)	protease inhibitor(PC00191)				1	7736496	7736851	6.456808e-09	1	0.814994	1	FA
SORBI_3001G101400	Bowman-Birk serine protease inhibitors family domain-containing protein	EXPRESSED PROTEIN (PTHR33832:SF27)	protease inhibitor(PC00191)				1	7737358	7738896	6.456808e-09	1	0.811387	1	FA
SORBI_3001G101650	Uncharacterized protein						1	7768852	7769786	6.456808e-09	1	0.750613	1	FA
SORBI_3001G101700	SS18 N-terminal domain-containing protein				positive regulation of DNA-templated transcription(GO:0045893);seed development(GO:0048316);leaf development(GO:0048366)	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	7782002	7785807	6.456808e-09	1	0.991537	1	FA
SORBI_3001G101900	SCP domain-containing protein	CAP (CYSTEINE-RICH SECRETORY PROTEINS, ANTIGEN 5, AND PATHOGENESIS-RELATED 1 PROTEIN) SUPERFAMILY PROTEIN (PTHR10334:SF385)	defense/immunity protein(PC00090)				1	7793178	7794751	6.456808e-09	1	0.952101	1	FA
SORBI_3001G102000	Uncharacterized protein						1	7795319	7796046	6.456808e-09	1	0.802779	1	FA
SORBI_3001G102150	Uncharacterized protein						1	7804025	7804387	6.456808e-09	1	0.778944	1	FA
SORBI_3001G102200	Uncharacterized protein	OS03G0733000 PROTEIN (PTHR35135:SF2)					1	7808235	7814979	6.456808e-09	1	0.819795	1	FA
SORBI_3001G102300	Homeobox domain-containing protein	PROTEIN JUBEL1, PUTATIVE, EXPRESSED-RELATED (PTHR11850:SF396)	homeodomain transcription factor(PC00119)	RNA polymerase II cis-regulatory region sequence-specific DNA binding(GO:0000978);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357);phyllome development(GO:0048827)	nucleus(GO:0005634)	1	7815194	7826656	6.456808e-09	1	0.811387	1	FA
SORBI_3001G103300	Calcium-transporting ATPase	CALCIUM-TRANSPORTING ATPASE SARCOPLASMIC_ENDOPLASMIC RETICULUM TYPE (PTHR42861:SF127)	primary active transporter(PC00068)	nucleotide binding(GO:0000166);P-type calcium transporter activity(GO:0005388);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);metal ion transmembrane transporter activity(GO:0046873)	calcium ion transport(GO:0006816);intracellular calcium ion homeostasis(GO:0006874);calcium ion transmembrane transport(GO:0070588)	membrane(GO:0016020)	1	7907267	7928278	6.456808e-09	1	0.802779	1	FA
SORBI_3001G103900	Uncharacterized protein	MINOR HISTOCOMPATIBILITY ANTIGEN H13 (PTHR12174:SF23)	aspartic protease(PC00053)	aspartic endopeptidase activity, intramembrane cleaving(GO:0042500)	membrane protein proteolysis(GO:0033619)	endoplasmic reticulum membrane(GO:0005789);endomembrane system(GO:0012505);membrane(GO:0016020);lumenal side of endoplasmic reticulum membrane(GO:0098553);cytoplasmic side of endoplasmic reticulum membrane(GO:0098554)	1	7969436	7975220	6.456808e-09	1	0.811387	1	FA
SORBI_3001G104000	BSD domain-containing protein	BSD DOMAIN-CONTAINING PROTEIN (PTHR31923:SF4)					1	7976195	7982894	6.456808e-09	1	0.811387	1	FA
SORBI_3001G104300	16S rRNA (uracil(1498)-N(3))-methyltransferase	16S RRNA (URACIL(1498)-N(3))-METHYLTRANSFERASE (PTHR30027:SF3)	RNA processing factor(PC00147)	methyltransferase activity(GO:0008168);rRNA (uridine-N3-)-methyltransferase activity(GO:0070042)	rRNA processing(GO:0006364);rRNA base methylation(GO:0070475)	cytoplasm(GO:0005737)	1	7994108	7997602	6.456808e-09	1	0.811387	1	FA
SORBI_3001G104400	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33696:SF18)					1	7997811	7998857	6.456808e-09	1	0.811387	1	FA
SORBI_3001G104700	Thioredoxin domain-containing protein	THIOREDOXIN SUPERFAMILY PROTEIN (PTHR28630:SF23)					1	8024153	8027666	6.456808e-09	1	0.666811	1	FA
SORBI_3004G007550	Uncharacterized protein	VACUOLAR ATP SYNTHASE CATALYTIC SUBUNIT-RELATED _ V-ATPASE-RELATED _ VACUOLAR PROTON PUMP-LIKE PROTEIN (PTHR34892:SF2)	ATP synthase(PC00002)				4	673132	673735	6.710003e-09	1	0.428819	1	FA
SORBI_3003G323700	Subtilisin-like protease	SUBTILISIN-LIKE PROTEASE SBT3.9 ISOFORM X1 (PTHR10795:SF695)	serine protease(PC00203)	serine-type endopeptidase activity(GO:0004252);serine-type peptidase activity(GO:0008236)	proteolysis(GO:0006508)		3	65033542	65037360	7.241164e-09	1	1	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G323750	Uncharacterized protein						3	65042697	65045180	7.241164e-09	1	0.460586	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G323800	Uncharacterized protein						3	65047365	65047613	7.241164e-09	1	0.603548	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G323900	Uncharacterized protein						3	65047984	65053585	7.241164e-09	1	0.630996	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G324000	3-hydroxybutyryl-CoA dehydrogenase	3-HYDROXYBUTYRYL-COA DEHYDROGENASE (PTHR48075:SF5)	dehydrogenase(PC00092)	catalytic activity(GO:0003824);enoyl-CoA hydratase activity(GO:0004300);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616);NAD+ binding(GO:0070403)	fatty acid metabolic process(GO:0006631);monocarboxylic acid metabolic process(GO:0032787)		3	65054869	65057062	7.241164e-09	1	0.576782	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G324100	Uncharacterized protein	PHOSPHATIDYLGLYCEROPHOSPHATASE GEP4, MITOCHONDRIAL (PTHR19288:SF25)	phosphatase(PC00181)	phosphatidylglycerophosphatase activity(GO:0008962)			3	65057461	65060995	7.241164e-09	1	0.621954	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G324200	DUF4220 domain-containing protein	DUF4220 DOMAIN-CONTAINING PROTEIN (PTHR31325:SF158)					3	65064464	65067991	7.241164e-09	1	0.57859	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G324400	AP 37 protein	OS01G0797600 PROTEIN (PTHR31677:SF168)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	65109839	65110908	7.241164e-09	1	0.547411	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G324500	AP2_ERF domain-containing protein	ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR 12 (PTHR31677:SF202)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	65120997	65121530	7.241164e-09	1	0.502434	1	Sum_LPC_over_PG_log10ratio
SORBI_3003G324600	Transcription factor MYC_MYB N-terminal domain-containing protein	GB|AAF34833.1 (PTHR47375:SF1)					3	65124588	65129402	7.241164e-09	1	0.502016	1	Sum_LPC_over_PG_log10ratio
SORBI_3006G219150	Uncharacterized protein						6	56621843	56626756	7.42283e-09	1	0.401353	1	FA
SORBI_3004G026200	Uncharacterized protein	OS02G0127900 PROTEIN (PTHR35998:SF1)					4	2080961	2084839	7.734918e-09	1	0.508529	1	FA
SORBI_3004G026300	SHSP domain-containing protein	18.9 KDA HEAT SHOCK PROTEIN (PTHR11527:SF189)	chaperone(PC00072)		response to hydrogen peroxide(GO:0042542)		4	2086390	2088752	7.734918e-09	1	0.539322	1	FA
SORBI_3004G027600	DUF1995 domain-containing protein	PROTEIN LOW PSII ACCUMULATION 3, CHLOROPLASTIC (PTHR34051:SF1)					4	2227826	2232512	7.734918e-09	1	0.717535	1	FA
SORBI_3004G027800	Beta-amylase	BETA-AMYLASE 8 (PTHR31352:SF8)		beta-amylase activity(GO:0016161)	polysaccharide catabolic process(GO:0000272);regulation of DNA-templated transcription(GO:0006355)		4	2235985	2242049	7.734918e-09	1	0.717451	1	FA
SORBI_3004G027900	Uncharacterized protein						4	2242302	2247493	7.734918e-09	1	0.717451	1	FA
SORBI_3004G028000	PRA1 family protein	PRA1 FAMILY PROTEIN H (PTHR19317:SF1)	membrane traffic protein(PC00150)		vesicle-mediated transport(GO:0016192)	endoplasmic reticulum(GO:0005783);membrane(GO:0016020)	4	2253210	2257904	7.734918e-09	1	0.675706	1	FA
SORBI_3004G028100	Uncharacterized protein	OS09G0108400 PROTEIN (PTHR37761:SF2)					4	2258150	2261738	7.734918e-09	1	0.685547	1	FA
SORBI_3004G028400	DM2 domain-containing protein	OS02G0130000 PROTEIN (PTHR13844:SF67)	chromatin/chromatin-binding, or -regulatory protein(PC00077)				4	2267899	2269984	7.734918e-09	1	0.752102	1	FA
SORBI_3004G028500	glutaminase	PYRIDOXAL 5'-PHOSPHATE SYNTHASE SUBUNIT SNO1-RELATED (PTHR31559:SF0)	lyase(PC00144)	glutaminase activity(GO:0004359)	pyridoxine metabolic process(GO:0008614);vitamin B6 biosynthetic process(GO:0042819);pyridoxal 5'-phosphate biosynthetic process(GO:0042823)	glutaminase complex(GO:1903600)	4	2271073	2274190	7.734918e-09	1	0.646594	1	FA
SORBI_3004G028600	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR48055:SF54)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);ATP binding(GO:0005524)		membrane(GO:0016020)	4	2276730	2279670	7.734918e-09	1	0.892467	1	FA
SORBI_3004G028700	Polygalacturonase	PECTIN LYASE-LIKE SUPERFAMILY PROTEIN (PTHR31375:SF29)		polygalacturonase activity(GO:0004650)	carbohydrate metabolic process(GO:0005975)		4	2279703	2284345	7.734918e-09	1	1	1	FA
SORBI_3004G028800	RING-type domain-containing protein	S-RIBONUCLEASE BINDING PROTEIN SBP1-RELATED (PTHR42647:SF9)					4	2285658	2289379	7.734918e-09	1	0.601096	1	FA
SORBI_3004G029400	Glycoside hydrolase family 3 N-terminal domain-containing protein	GLYCOSIDE HYDROLASE FAMILY 3 N-TERMINAL DOMAIN-CONTAINING PROTEIN (PTHR30620:SF93)	glucosidase(PC00108)	hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);beta-glucosidase activity(GO:0008422)	carbohydrate metabolic process(GO:0005975);glucan catabolic process(GO:0009251)		4	2341762	2355701	7.734918e-09	1	0.572055	1	FA
SORBI_3004G029900	Metal transporter	METAL TRANSPORTER NRAT1 (PTHR11706:SF48)	secondary carrier transporter(PC00258)	aluminum ion transmembrane transporter activity(GO:0015083);metal ion transmembrane transporter activity(GO:0046873)	intracellular iron ion homeostasis(GO:0006879);response to aluminum ion(GO:0010044);aluminum cation transport(GO:0015690);metal ion transport(GO:0030001);intracellular manganese ion homeostasis(GO:0030026);aluminum ion transmembrane transport(GO:1902602)	plasma membrane(GO:0005886);membrane(GO:0016020)	4	2394975	2398600	7.734918e-09	1	0.848322	1	FA
SORBI_3004G030900	RING-CH-type domain-containing protein	OS02G0132300 PROTEIN (PTHR46347:SF2)		zinc ion binding(GO:0008270)			4	2479331	2485009	7.734918e-09	1	0.448426	1	FA
SORBI_3005G119100	F-box domain-containing protein	F-BOX PROTEIN PP2-B10 (PTHR32278:SF51)					5	52009210	52014439	7.793189e-09	1	0.60479	1	FA
SORBI_3005G119250							5	52014638	52020560	7.793189e-09	1	0.631755	1	FA
SORBI_3005G119700	Uncharacterized protein						5	52139720	52141407	7.793189e-09	1	0.592634	1	FA
SORBI_3005G119800	Uncharacterized protein						5	52149550	52151626	7.793189e-09	1	0.631755	1	FA
SORBI_3005G119900	FAD-binding PCMH-type domain-containing protein	OS11G0495950 PROTEIN (PTHR32448:SF29)		oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660);FAD binding(GO:0071949)			5	52195863	52197992	7.793189e-09	1	0.6223	1	FA
SORBI_3005G119950	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	5	52212969	52214548	7.793189e-09	1	1	1	FA
SORBI_3005G120101	Uncharacterized protein						5	52222435	52224713	7.793189e-09	1	0.828056	1	FA
SORBI_3005G120201	No apical meristem-associated C-terminal domain-containing protein	OS02G0603500 PROTEIN (PTHR45125:SF28)					5	52228586	52229500	7.793189e-09	1	0.553824	1	FA
SORBI_3005G120301	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	5	52409640	52411563	7.793189e-09	1	0.664153	1	FA
SORBI_3002G189100	glucan endo-1,3-beta-D-glucosidase	GLUCAN ENDO-1,3-BETA-D-GLUCOSIDASE 2 (PTHR31983:SF0)		glucan endo-1,3-beta-D-glucosidase activity(GO:0042973)			2	57517227	57520854	7.831126e-09	1	0.430461	1	FA
SORBI_3004G096300	protein-serine_threonine phosphatase	PROTEIN PHOSPHATASE 2C 72-RELATED (PTHR47992:SF57)	protein phosphatase(PC00195)	protein serine/threonine phosphatase activity(GO:0004722)	regulation of intracellular signal transduction(GO:1902531)		4	8524045	8527043	7.903292e-09	1	0.413784	1	FA
SORBI_3004G096900	Uncharacterized protein	OS02G0224800 PROTEIN (PTHR11034:SF48)	serine protease(PC00203)				4	8579888	8584921	7.903292e-09	1	0.834607	1	FA
SORBI_3004G097000	F-box protein	F-BOX PROTEIN-RELATED (PTHR33358:SF4)					4	8591028	8593118	7.903292e-09	1	0.832156	1	FA
SORBI_3004G097100	F-box protein	F-BOX PROTEIN WITH A DOMAIN PROTEIN (PTHR33358:SF12)					4	8602811	8604368	7.903292e-09	1	0.701823	1	FA
SORBI_3004G097200	Peroxisomal membrane protein PMP22	PEROXISOMAL MEMBRANE PROTEIN PMP22 (PTHR11266:SF86)	transporter(PC00227)			membrane(GO:0016020)	4	8606515	8616460	7.903292e-09	1	0.50399	1	FA
