GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3008G132800							8	55943024	55947315	6.204077e-14	1	0.71237	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G132900							8	55948254	55956733	6.204077e-14	1	0.675856	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G133000							8	55966822	55967178	6.204077e-14	1	0.431486	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G133100							8	55967541	55971627	6.204077e-14	1	0.554278	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3008G133200							8	55987061	55988758	6.204077e-14	1	0.449243	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3007G112301							7	42860938	42862935	6.87099e-14	1	1	1	AEG(o-15:2_15:0)
SORBI_3010G064200	1,3-beta-glucan synthase	CALLOSE SYNTHASE 5 (PTHR12741:SF107)	""	1,3-beta-D-glucan synthase activity(GO:0003843);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);glucosyltransferase activity(GO:0046527)	(1->3)-beta-D-glucan biosynthetic process(GO:0006075);regulation of cell shape(GO:0008360);cell wall organization(GO:0071555)	1,3-beta-D-glucan synthase complex(GO:0000148);plasma membrane(GO:0005886);membrane(GO:0016020)	10	5075591	5094445	8.514227e-14	3	1	2	PC(18:1_24:1); TG(18:0_18:0_20:1)
SORBI_3006G044466	Uncharacterized protein	""	""	""	""	""	6	31026444	31036937	9.34374e-14	5	0.963755	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3006G044532							6	31084372	31086231	9.34374e-14	5	0.934958	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3006G044600							6	31236917	31244123	9.34374e-14	4	0.958723	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3006G044800	Uncharacterized protein	CHAPERONE PROTEIN DNAJ-RELATED (PTHR34687:SF3)	chaperone(PC00072)	""	""	""	6	31450469	31451300	9.34374e-14	2	0.457746	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3002G084900	Maternal effect embryo arrest 60	OS07G0240400 PROTEIN (PTHR33430:SF7)	""	""	""	""	2	9034191	9035388	9.610667e-14	1	0.462095	2	gibberellic acid; PG(18:0_16:0)
SORBI_3002G085800	UDP-glycosyltransferases domain-containing protein	UDP-GLYCOSYLTRANSFERASES DOMAIN-CONTAINING PROTEIN (PTHR11926:SF1376)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);UDP-glucosyltransferase activity(GO:0035251);quercetin 3-O-glucosyltransferase activity(GO:0080043);quercetin 7-O-glucosyltransferase activity(GO:0080044)	""	cytoplasm(GO:0005737)	2	9133860	9135524	9.610667e-14	1	0.451998	2	gibberellic acid; PG(18:0_16:0)
SORBI_3005G086650							5	12041602	12053692	1.174296e-13	2	0.645278	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3004G141800							4	41625307	41663480	1.38226e-13	2	1	3	DG(16:0_18:0); SPB 18:0; SPHINGANINE
SORBI_3007G111800	Storage protein	STORAGE PROTEIN (PTHR31210:SF95)	""	""	""	""	7	42565325	42572457	1.799445e-13	9	0.702765	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G111901	Uncharacterized protein	""	""	""	""	""	7	42590433	42594890	1.799445e-13	9	0.699906	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G112000	Uncharacterized protein	""	""	""	""	""	7	42598137	42600011	1.799445e-13	9	0.679712	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G112100							7	42744075	42748053	1.799445e-13	4	0.616059	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G112200	ENT domain-containing protein	PROTEIN EMSY-LIKE 3 (PTHR33432:SF27)	""	""	defense response to fungus(GO:0050832)	nucleus(GO:0005634)	7	42750236	42766819	1.799445e-13	4	0.624589	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3002G148100	CRAL-TRIO domain-containing protein	OS09G0258000 PROTEIN (PTHR46226:SF13)	""	""	""	""	2	37812109	37835896	2.17296e-13	1	0.949842	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3002G148166	50S ribosomal protein L32, chloroplastic	""	""	""	translation(GO:0006412)	""	2	37822220	37822832	2.17296e-13	1	0.929591	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3002G148232							2	37930441	37932373	2.17296e-13	1	0.939475	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3006G048775	Nucleoplasmin-like domain-containing protein	""	""	""	""	""	6	35064177	35066809	3.126946e-13	3	0.981376	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G070700							7	7835992	7839290	4.30794e-13	3	0.763719	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G070900	Uncharacterized protein	""	""	""	""	""	7	7861480	7864348	4.30794e-13	3	0.763719	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071000	NAC domain-containing protein	OS08G0200600 PROTEIN (PTHR31744:SF21)	""	DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	7	7871028	7874296	4.30794e-13	3	0.763719	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071100	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR47973:SF14)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	""	""	7	7874933	7878691	4.30794e-13	3	0.42875	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071200	K Homology domain-containing protein	RNA-BINDING KH DOMAIN-CONTAINING PROTEIN (PTHR10288:SF137)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729)	RNA processing(GO:0006396)	nucleus(GO:0005634);cytoplasm(GO:0005737)	7	7882997	7889445	4.30794e-13	3	0.580411	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071300	50S ribosomal protein L27	50S RIBOSOMAL PROTEIN L27 (PTHR15893:SF13)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	ribosome(GO:0005840)	7	7892356	7896836	4.30794e-13	3	0.54869	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071400	Pentacotripeptide-repeat region of PRORP domain-containing protein	PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN MITOCHONDRIAL (PTHR47934:SF25)	""	mRNA binding(GO:0003729)	RNA processing(GO:0006396);mitochondrion organization(GO:0007005)	mitochondrion(GO:0005739)	7	7898300	7912298	4.30794e-13	3	1	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071500	Photosystem II 10 kDa polypeptide, chloroplastic	PHOTOSYSTEM II 10 KDA POLYPEPTIDE, CHLOROPLASTIC (PTHR34369:SF2)	""	""	photosynthesis(GO:0015979)	photosystem II(GO:0009523);chloroplast thylakoid membrane(GO:0009535);photosystem II oxygen evolving complex(GO:0009654);thylakoid membrane(GO:0042651)	7	7914921	7916732	4.30794e-13	3	0.595187	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071600							7	7941116	7943460	4.30794e-13	3	0.580786	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071700							7	7943612	7945200	4.30794e-13	3	0.559405	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G071800							7	7946843	7949108	4.30794e-13	3	0.520347	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3005G208275	Uncharacterized protein	""	""	""	""	""	5	69483055	69485289	5.863299e-13	2	0.46287	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3006G248100	Fungal lipase-like domain-containing protein	OS04G0657500 PROTEIN (PTHR46086:SF18)	hydrolase(PC00121)	triacylglycerol lipase activity(GO:0004806)	lipid metabolic process(GO:0006629)	""	6	58758117	58760732	6.016559e-13	1	0.431584	8	TG(10:0_10:0_10:0); TG(10:0_16:1_18:1); TG(12:0_12:0_16:1); TG(12:0_12:0_18:1); TG(12:0_12:0_18:2); TG(12:0_14:0_18:3); TG(12:0_18:1_18:1); TG(8:0_16:1_18:1)
SORBI_3008G061201	Uncharacterized protein	""	""	""	""	""	8	6505734	6512974	7.506041e-13	1	0.428719	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G061300	Uncharacterized protein	""	""	""	""	""	8	6517395	6518304	7.506041e-13	1	0.417645	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G061701	Uncharacterized protein	""	""	""	""	""	8	6563911	6570171	7.506041e-13	1	0.560741	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G061801	Uncharacterized protein	""	""	""	""	""	8	6571272	6573489	7.506041e-13	1	0.563767	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G061900	Uncharacterized protein	""	""	""	""	""	8	6572627	6573566	7.506041e-13	1	0.458267	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062000							8	6584034	6587200	7.506041e-13	1	0.593476	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062200							8	6609288	6612808	7.506041e-13	1	0.548135	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062300							8	6613465	6616606	7.506041e-13	1	0.600923	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062400	3'(2'),5'-bisphosphate nucleotidase	3'(2'),5'-BISPHOSPHATE NUCLEOTIDASE (PTHR43200:SF6)	phosphatase(PC00181)	3'(2'),5'-bisphosphate nucleotidase activity(GO:0008441);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	sulfate assimilation(GO:0000103);sulfur compound metabolic process(GO:0006790);phosphatidylinositol phosphate biosynthetic process(GO:0046854)	""	8	6631205	6635548	7.506041e-13	1	0.770552	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062500	Glycine cleavage system H protein	GLYCINE CLEAVAGE SYSTEM H PROTEIN 1, MITOCHONDRIAL-RELATED (PTHR11715:SF27)	""	""	glycine decarboxylation via glycine cleavage system(GO:0019464)	mitochondrion(GO:0005739);glycine cleavage complex(GO:0005960)	8	6640953	6642530	7.506041e-13	1	0.703922	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062700	Uncharacterized protein	EXPRESSED PROTEIN (PTHR34808:SF2)	""	""	""	""	8	6677991	6680787	7.506041e-13	1	0.813014	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3008G062800	Uncharacterized protein	""	""	""	""	""	8	6705782	6706198	7.506041e-13	1	0.560294	8	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3007G141420	Uncharacterized protein	""	""	""	""	""	7	57090109	57091261	9.086049e-13	1	1	7	TG(10:0_10:0_10:0); TG(10:0_16:1_18:1); TG(12:0_12:0_18:2); TG(12:0_14:0_18:3); TG(12:0_16:0_18:2); TG(12:0_18:1_18:2); TG(8:0_16:1_18:1)
SORBI_3005G152200	Aminotransferase class I_classII domain-containing protein	TYROSINE AMINOTRANSFERASE (PTHR45744:SF11)	transaminase(PC00216)	catalytic activity(GO:0003824);L-tyrosine-2-oxoglutarate transaminase activity(GO:0004838);transaminase activity(GO:0008483);pyridoxal phosphate binding(GO:0030170);nicotianamine aminotransferase activity(GO:0033855)	amino acid metabolic process(GO:0006520);L-tyrosine catabolic process(GO:0006572)	""	5	62304454	62308981	9.674947e-13	4	0.415862	10	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G502200							1	77089484	77095343	1.137906e-12	1	1	2	SQDG(16:0_18:2); SQDG(18:2_18:3)
SORBI_3001G354800							1	64479317	64480755	1.182781e-12	2	0.575726	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G355000							1	64496327	64498701	1.182781e-12	2	0.575726	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G356300	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR33388:SF13)	""	DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	""	1	64567098	64568300	1.182781e-12	2	0.617134	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G356500	RRM domain-containing protein	POLYPYRIMIDINE TRACT-BINDING PROTEIN HOMOLOG 1 (PTHR15592:SF14)	RNA processing factor(PC00147)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729)	regulation of RNA splicing(GO:0043484)	nucleus(GO:0005634)	1	64574729	64580321	1.182781e-12	2	0.633042	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G356600	K Homology domain-containing protein	RNA-BINDING KH DOMAIN-CONTAINING PROTEIN (PTHR10288:SF243)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729)	RNA processing(GO:0006396);positive regulation of flower development(GO:0009911)	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	64587598	64592903	1.182781e-12	2	0.519247	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G357200	RRM domain-containing protein	RRM DOMAIN-CONTAINING PROTEIN (PTHR48025:SF1)	""	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729)	mRNA processing(GO:0006397);response to cold(GO:0009409);chloroplast rRNA processing(GO:1901259)	chloroplast(GO:0009507);ribonucleoprotein complex(GO:1990904)	1	64709044	64711235	1.182781e-12	2	0.778832	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G357300	Cystathionine gamma-synthase	CYSTATHIONINE GAMMA-SYNTHASE 1, CHLOROPLASTIC (PTHR43379:SF6)	lyase(PC00144)	catalytic activity(GO:0003824);cystathionine gamma-synthase activity(GO:0003962);pyridoxal phosphate binding(GO:0030170)	methionine biosynthetic process(GO:0009086);transsulfuration(GO:0019346)	""	1	64717133	64721941	1.182781e-12	2	0.8627	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
SORBI_3001G357400	GOLD domain-containing protein	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN 10 (PTHR22811:SF184)	vesicle coat protein(PC00235)	""	intracellular protein transport(GO:0006886);endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);Golgi organization(GO:0007030)	endoplasmic reticulum(GO:0005783);endoplasmic reticulum-Golgi intermediate compartment(GO:0005793);Golgi apparatus(GO:0005794);membrane(GO:0016020);COPII-coated ER to Golgi transport vesicle(GO:0030134)	1	64722404	64725213	1.182781e-12	2	0.8627	9	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2)
