Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
CTL	SORBI_3001G221750	1	20979569	20980756	6	6	0	11	1.102206e-09	0.586648	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G221850	1	21023882	21025819	6	6	0	11	1.102206e-09	0.629902	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G221900	1	21041757	21047310	6	6	0	6	1.102206e-09	0.445086	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G258000	1	30557874	30560961	6	0	6	7	3.16758e-09	0.654969	Sum_AEG_over_PS_log10ratio | Sum_DGDG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G258100	1	30561196	30565169	6	0	6	7	3.16758e-09	0.689324	Sum_AEG_over_PS_log10ratio | Sum_DGDG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G258200	1	30649723	30655105	6	0	6	7	3.16758e-09	0.669057	Sum_AEG_over_PS_log10ratio | Sum_DGDG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G258801	1	30840643	30844920	6	0	6	7	3.16758e-09	0.796231	Sum_AEG_over_PS_log10ratio | Sum_DGDG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3010G143700	10	38407598	38410467	5	5	0	5	5.088808e-10	0.917731	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:1_20:0_22:1) | TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G143800	10	38390600	38413484	5	5	0	5	5.088808e-10	0.922441	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(18:1_20:0_22:1) | TG(18:1_20:1_22:1) | TG(18:2_22:0_22:3)
CTL	SORBI_3006G040700	6	25682536	25683370	5	5	0	10	6.116699e-10	0.809031	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G040800	6	25956238	25968520	5	5	0	10	6.116699e-10	0.961611	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G266400	1	50783046	50785231	5	5	0	5	6.203238e-10	0.480242	TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2)
CTL	SORBI_3001G266500	1	50786217	50787463	5	5	0	5	6.203238e-10	0.5339	TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2)
CTL	SORBI_3001G266700	1	50804621	50808681	5	5	0	5	6.203238e-10	0.527216	TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2)
CTL	SORBI_3001G224200	1	21473979	21480077	5	5	0	10	6.39437e-10	0.470293	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G224300	1	21485582	21489706	5	5	0	10	6.39437e-10	0.413618	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3008G094600	8	44820089	44824761	5	5	0	15	7.128154e-10	0.976117	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(16:1_18:1_18:1)
CTL	SORBI_3007G090537	7	14199576	14208539	5	5	0	5	1.124333e-09	0.659214	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3007G090600	7	14230916	14235307	5	5	0	5	1.124333e-09	0.704368	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3007G090701	7	14344845	14348149	5	5	0	5	1.124333e-09	0.635279	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G115200	5	46704267	46707395	5	5	0	5	1.164517e-09	0.923256	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3007G114401	7	49248724	49249871	5	5	0	5	1.925817e-09	0.519503	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3007G113900	7	46103134	46116346	4	4	0	4	2.859644e-14	0.871228	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G044400	6	30971365	30982488	4	4	0	7	1.846216e-11	0.876274	TG(16:0_16:0_18:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3005G098100	5	15930287	15939343	4	4	0	4	2.424645e-11	0.404239	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G098250	5	16057450	16060622	4	4	0	12	2.424645e-11	0.848391	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G098900	5	16169927	16171526	4	4	0	12	2.424645e-11	0.525143	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3007G103600	7	31999643	32035305	4	4	0	4	1.294017e-10	0.941846	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3002G079500	2	8253892	8257661	4	4	0	4	1.682984e-10	1	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:0_18:2_18:2)
CTL	SORBI_3008G105366	8	49569719	49575021	4	4	0	4	1.757511e-10	0.430299	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G143900	5	60829888	60835616	4	4	0	21	3.098264e-10	0.50516	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144101	5	60853399	60854796	4	4	0	19	3.098264e-10	0.431682	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144201	5	60875999	60880467	4	4	0	21	3.098264e-10	0.523062	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144300	5	60880595	60883219	4	4	0	21	3.098264e-10	0.507024	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144400	5	60891371	60898872	4	4	0	21	3.098264e-10	0.504273	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144450	5	60892090	60895008	4	4	0	21	3.098264e-10	0.504273	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144500	5	60905294	60907053	4	4	0	21	3.098264e-10	0.651073	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144600	5	60955631	60961062	4	4	0	21	3.098264e-10	0.903696	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144800	5	60985372	60988523	4	4	0	21	3.098264e-10	0.903696	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G144900	5	60995478	60996474	4	4	0	21	3.098264e-10	0.930232	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G145000	5	61009161	61010559	4	4	0	21	3.098264e-10	0.840544	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G145100	5	61030785	61033183	4	4	0	21	3.098264e-10	0.84057	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G280000	6	61006035	61017806	4	4	0	4	3.098264e-10	0.410993	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G282000	6	61206180	61207599	4	4	0	4	3.098264e-10	0.427002	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3010G142501	10	36983780	36985193	4	4	0	4	3.203925e-10	0.911458	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3010G142600	10	37013049	37018276	4	4	0	4	3.203925e-10	0.938297	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:1_18:1_18:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G040301	6	20621419	20623356	4	4	0	4	3.453196e-10	0.964188	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3007G096900	7	18090423	18102237	4	4	0	4	5.403135e-10	0.885933	TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:2_22:0_22:3)
CTL	SORBI_3007G097000	7	18105181	18110344	4	4	0	4	5.403135e-10	0.741427	TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2) | TG(18:2_22:0_22:3)
CTL	SORBI_3008G094650	8	44844595	44846889	4	4	0	12	7.128154e-10	0.599761	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1)
CTL	SORBI_3008G094800	8	44864231	44869874	4	4	0	11	7.128154e-10	0.976717	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(16:0_18:1_20:1)
CTL	SORBI_3009G091300	9	19059371	19080736	4	4	0	4	8.793418e-10	0.957037	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3002G364301	2	72508158	72513413	4	4	0	4	1.189612e-09	1	TG(16:0_16:0_18:1) | TG(16:0_18:0_18:2) | TG(16:0_18:1_18:2) | TG(16:0_18:1_20:2)
CTL	SORBI_3001G259700	1	31345064	31346119	4	4	0	6	1.381723e-09	0.5762	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G259850	1	31366333	31369813	4	4	0	6	1.381723e-09	0.685018	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:0) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G320101	1	60792938	60793950	4	4	0	4	1.394943e-09	0.480769	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G036300	6	11836848	11837626	4	4	0	4	1.954402e-09	0.928456	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G036400	6	12195253	12199306	4	4	0	4	1.954402e-09	0.928456	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G305900	1	58998698	59003294	4	4	0	4	2.237558e-09	0.731938	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G306400	1	59040123	59041559	4	4	0	4	2.237558e-09	0.917247	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3001G306500	1	59117709	59119251	4	4	0	4	2.237558e-09	1	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3005G146300	5	61331196	61334790	4	4	0	4	2.708965e-09	0.528912	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3005G146533	5	61359556	61363324	4	4	0	4	2.708965e-09	0.817797	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3005G146800	5	61390033	61391273	4	4	0	4	2.708965e-09	0.893865	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3005G146900	5	61405049	61407636	4	4	0	4	2.708965e-09	0.905652	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1) | TG(16:0_18:0_18:2) | TG(16:1_18:1_18:1)
CTL	SORBI_3001G257300	1	30373901	30383397	4	0	4	6	3.16758e-09	0.898609	Sum_AEG_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G257600	1	30455291	30456872	4	0	4	6	3.16758e-09	0.898609	Sum_AEG_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G257650	1	30461724	30464527	4	0	4	6	3.16758e-09	0.898538	Sum_AEG_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G257700	1	30464819	30468767	4	0	4	6	3.16758e-09	0.719135	Sum_AEG_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3001G257800	1	30474125	30525429	4	0	4	6	3.16758e-09	0.909019	Sum_AEG_over_PS_log10ratio | Sum_MGDG_over_PS_log10ratio | Sum_PE_over_PS_log10ratio | Sum_PG_over_PS_log10ratio
CTL	SORBI_3004G228400	4	57807690	57810439	3	3	0	3	2.644811e-11	0.508125	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3001G126000	1	9921516	9923403	3	3	0	3	1.177076e-10	0.759675	TG(10:0_10:0_10:0) | TG(10:0_16:1_18:1) | TG(12:0_14:0_18:3)
CTL	SORBI_3001G126400	1	9941318	9944719	3	3	0	3	1.177076e-10	0.622012	TG(10:0_10:0_10:0) | TG(10:0_16:1_18:1) | TG(12:0_14:0_18:3)
CTL	SORBI_3001G127300	1	9997746	10000878	3	3	0	3	1.177076e-10	0.433328	TG(10:0_10:0_10:0) | TG(10:0_16:1_18:1) | TG(12:0_14:0_18:3)
CTL	SORBI_3010G147250	10	42208651	42209207	3	3	0	3	1.785104e-10	0.538522	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G147300	10	42217039	42219620	3	3	0	3	1.785104e-10	0.558078	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G147350	10	42220358	42221810	3	3	0	3	1.785104e-10	0.670147	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G147500	10	42254853	42257063	3	3	0	3	1.785104e-10	0.673733	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G147833	10	42331511	42374634	3	3	0	3	1.785104e-10	0.454545	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G147966	10	42371882	42372991	3	3	0	3	1.785104e-10	0.454545	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3006G010000	6	1453702	1460668	3	0	3	73	2.017612e-10	0.668149	Sum_Cer_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_TG_over_PS_log10ratio
CTL	SORBI_3006G010100	6	1473844	1478555	3	0	3	73	2.017612e-10	0.819145	Sum_Cer_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_TG_over_PS_log10ratio
CTL	SORBI_3006G010400	6	1537692	1544550	3	0	3	73	2.017612e-10	1	Sum_Cer_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_TG_over_PS_log10ratio
CTL	SORBI_3006G010500	6	1547958	1549604	3	0	3	73	2.017612e-10	1	Sum_Cer_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_TG_over_PS_log10ratio
CTL	SORBI_3006G010600	6	1550169	1553065	3	0	3	73	2.017612e-10	0.651908	Sum_Cer_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_TG_over_PS_log10ratio
CTL	SORBI_3006G010800	6	1567127	1570624	3	0	3	73	2.017612e-10	0.691179	Sum_Cer_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio | Sum_TG_over_PS_log10ratio
CTL	SORBI_3001G457600	1	73359978	73378705	3	3	0	3	3.447118e-10	1	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3006G037000	6	13613964	13615194	3	3	0	3	4.027253e-10	0.647327	TG(16:0_18:1_18:2) | TG(16:0_18:1_20:0) | TG(18:1_18:2_18:2)
CTL	SORBI_3006G037050	6	13898757	13902414	3	3	0	3	4.027253e-10	0.735974	TG(16:0_18:1_18:2) | TG(16:0_18:1_20:0) | TG(18:1_18:2_18:2)
CTL	SORBI_3006G037100	6	13902813	13904181	3	3	0	3	4.027253e-10	0.434565	TG(16:0_18:1_18:2) | TG(16:0_18:1_20:0) | TG(18:1_18:2_18:2)
CTL	SORBI_3005G202500	5	68763786	68767312	3	3	0	6	4.365522e-10	0.85292	TG(16:0_18:1_18:2) | TG(16:0_18:1_20:2) | TG(18:1_18:2_18:2)
CTL	SORBI_3005G222700	5	70938935	70942578	3	3	0	4	4.927144e-10	1	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G222800	5	70942615	70943743	3	3	0	4	4.927144e-10	0.634044	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G222900	5	70950646	70956228	3	3	0	4	4.927144e-10	0.517795	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3001G354900	1	64480446	64484868	3	3	0	3	5.253493e-10	0.417041	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3001G357700	1	64746396	64751377	3	3	0	3	5.253493e-10	0.456039	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1) | TG(16:0_18:1_20:1)
CTL	SORBI_3005G012200	5	1118386	1126595	3	1	2	19	5.638375e-10	0.794715	PA | PA(16:0_18:2) | Sum_PA_over_PS_log10ratio
CTL	SORBI_3005G012400	5	1130396	1138678	3	1	2	22	5.638375e-10	1	PA | PA(16:0_18:2) | Sum_PA_over_PS_log10ratio
CTL	SORBI_3005G012800	5	1159290	1167251	3	1	2	22	5.638375e-10	0.886899	PA | PA(16:0_18:2) | Sum_PA_over_PS_log10ratio
CTL	SORBI_3004G136100	4	34487187	34488511	3	3	0	3	5.927103e-10	0.902778	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2)
CTL	SORBI_3004G136200	4	34685929	34691289	3	3	0	3	5.927103e-10	0.888939	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2)
CTL	SORBI_3004G136300	4	34695503	34754794	3	3	0	3	5.927103e-10	0.89275	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(16:0_18:1_20:2)
CTL	SORBI_3005G219300	5	70590297	70603175	3	3	0	3	6.126551e-10	0.449433	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G219900	5	70640629	70659827	3	3	0	5	6.126551e-10	0.596136	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220101	5	70670407	70681333	3	3	0	5	6.126551e-10	0.690885	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220200	5	70685687	70694655	3	3	0	5	6.126551e-10	0.791663	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220300	5	70720286	70725311	3	3	0	5	6.126551e-10	0.96208	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220400	5	70726358	70727058	3	3	0	5	6.126551e-10	0.881486	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220500	5	70731333	70732033	3	3	0	5	6.126551e-10	0.886067	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220560	5	70736098	70739096	3	3	0	5	6.126551e-10	0.891398	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220680	5	70759997	70761810	3	3	0	5	6.126551e-10	0.936304	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220740	5	70762552	70766050	3	3	0	5	6.126551e-10	0.962763	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3005G220800	5	70777812	70781051	3	3	0	5	6.126551e-10	0.882821	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G126100	10	15775962	15792095	3	3	0	5	7.169849e-10	0.89191	PC(18:2_0:0) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G126300	10	15820173	15821061	3	3	0	5	7.169849e-10	0.844513	PC(18:2_0:0) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G126400	10	15823053	15825094	3	3	0	5	7.169849e-10	0.81702	PC(18:2_0:0) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G191100	10	53235608	53243265	3	3	0	3	9.345833e-10	0.423286	TG(16:0_18:1_18:2) | TG(16:0_18:1_20:0) | TG(16:1_18:1_18:1)
CTL	SORBI_3006G140700	6	50307378	50311771	3	3	0	12	9.811013e-10	0.698758	TG(10:0_10:0_10:0) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G140801	6	50326366	50331197	3	3	0	12	9.811013e-10	0.57	TG(10:0_10:0_10:0) | TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3010G125400	10	15481793	15482414	3	3	0	3	1.019704e-09	0.89191	Oxo fatty acid (18:3) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G125500	10	15508131	15526464	3	3	0	3	1.019704e-09	0.89191	Oxo fatty acid (18:3) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G125700	10	15557931	15587402	3	3	0	3	1.019704e-09	0.89191	Oxo fatty acid (18:3) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G125866	10	15596908	15597636	3	3	0	3	1.019704e-09	0.944574	Oxo fatty acid (18:3) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3010G125900	10	15600078	15606103	3	3	0	3	1.019704e-09	0.944574	Oxo fatty acid (18:3) | TG(18:2_20:3_21:0) | TG(18:2_22:0_22:3)
CTL	SORBI_3006G258000	6	59424739	59432820	3	3	0	3	1.177089e-09	0.472924	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G258100	6	59425548	59431258	3	3	0	3	1.177089e-09	0.472924	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3006G258900	6	59475016	59483626	3	3	0	3	1.177089e-09	1	TG(16:0_18:0_18:2) | TG(16:0_18:1_20:1) | TG(18:0_18:2_18:2)
CTL	SORBI_3010G140750	10	32286029	32287859	3	3	0	5	1.193987e-09	0.912068	9,12,13,TriHODE | TG(16:0_18:1_18:1) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G141400	10	34395148	34414051	3	3	0	4	1.412431e-09	0.812825	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3008G189200	8	62335856	62338106	3	3	0	3	1.504157e-09	1	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3010G140500	10	27155811	27185775	3	3	0	5	1.680969e-09	0.942321	9,12,13,TriHODE | Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
