Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
LIN	SORBI_3003G407300	3	71489991	71496210	11	2	9	88	2.698367e-17	1	FA | FA(22:1) | PC(18:2_20:4) | Sum_AEG_over_FA_log10ratio | Sum_DGDG_over_FA_log10ratio | Sum_FA_over_DG_log10ratio | Sum_FA_over_MG_log10ratio | Sum_FA_over_PG_log10ratio | Sum_GalCer_over_FA_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3003G408800	3	71646982	71653480	11	2	9	69	2.698367e-17	0.462401	FA | FA(22:1) | PC(18:2_20:4) | Sum_AEG_over_FA_log10ratio | Sum_DGDG_over_FA_log10ratio | Sum_FA_over_DG_log10ratio | Sum_FA_over_MG_log10ratio | Sum_FA_over_PG_log10ratio | Sum_GalCer_over_FA_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3003G409000	3	71660754	71662368	11	2	9	80	2.698367e-17	0.51273	FA | FA(22:1) | PC(18:2_20:4) | Sum_AEG_over_FA_log10ratio | Sum_DGDG_over_FA_log10ratio | Sum_FA_over_DG_log10ratio | Sum_FA_over_MG_log10ratio | Sum_FA_over_PG_log10ratio | Sum_GalCer_over_FA_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3010G150600	10	43384079	43387095	8	8	0	90	1.414455e-18	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | MGDG(16:0_18:1) | Oxo fatty acid (18:3) | SQDG(16:0_18:1)
LIN	SORBI_3010G150700	10	43385894	43391519	8	8	0	91	1.414455e-18	0.98128	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | MGDG(16:0_18:1) | Oxo fatty acid (18:3) | SQDG(16:0_18:1)
LIN	SORBI_3010G150900	10	43624162	43626620	8	8	0	49	5.936528e-12	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | MGDG(16:0_18:1) | Oxo fatty acid (18:3) | SQDG(16:0_18:1)
LIN	SORBI_3010G151000	10	43625333	43633284	8	8	0	53	5.936528e-12	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | MGDG(16:0_18:1) | Oxo fatty acid (18:3) | SQDG(16:0_18:1)
LIN	SORBI_3002G116400	2	14386780	14394301	7	7	0	41	3.761098e-13	1	PC(18:2_20:4) | SQDG(16:0_18:1) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3010G170000	10	50099836	50118712	6	6	0	76	3.159062e-15	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | TG(18:1_18:3_22:0) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3004G010800	4	909090	914020	6	5	1	17	4.92621e-15	0.784047	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA | FA(22:1) | PC(14:0_18:2) | PC(16:1_16:1)
LIN	SORBI_3003G378400	3	69243651	69248624	6	1	5	35	2.866655e-14	1	FA | FA(22:1) | Sum_DGDG_over_FA_log10ratio | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3003G378500	3	69248625	69249725	6	1	5	35	2.866655e-14	1	FA | FA(22:1) | Sum_DGDG_over_FA_log10ratio | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3001G103300	1	7907267	7928278	6	5	1	37	7.419754e-14	0.890718	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G103900	1	7969436	7975220	6	5	1	37	7.419754e-14	0.893686	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G104000	1	7976195	7982894	6	5	1	37	7.419754e-14	0.888198	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G104300	1	7994108	7997602	6	5	1	37	7.419754e-14	0.888198	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G104400	1	7997811	7998857	6	5	1	37	7.419754e-14	0.888198	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G104700	1	8024153	8027666	6	5	1	38	7.419754e-14	0.7435	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3002G116200	2	14367424	14373241	6	6	0	40	3.761098e-13	0.760081	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G116300	2	14374369	14388408	6	6	0	40	3.761098e-13	0.861001	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G116500	2	14394493	14397860	6	6	0	40	3.761098e-13	0.756772	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G116600	2	14438063	14447902	6	6	0	40	3.761098e-13	0.791034	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G116800	2	14448673	14451492	6	6	0	38	3.761098e-13	0.971699	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G117100	2	14477359	14478852	6	6	0	38	3.761098e-13	1	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G117300	2	14484015	14488033	6	6	0	35	3.761098e-13	0.938248	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G117400	2	14490714	14494222	6	6	0	35	3.761098e-13	0.987627	PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3001G189000	1	16701625	16704722	6	6	0	52	4.33485e-13	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G189600	1	16761929	16767469	6	6	0	48	4.33485e-13	0.886636	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G188700	1	16682554	16687670	6	6	0	45	1.891978e-12	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G188900	1	16695687	16699336	6	6	0	58	1.891978e-12	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G188800	1	16693614	16694447	6	6	0	41	9.444692e-12	0.94794	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G187300	1	16454522	16457347	6	6	0	17	1.156826e-11	0.971651	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(18:2_18:3_22:1)
LIN	SORBI_3001G188100	1	16604255	16607372	6	6	0	45	1.156826e-11	0.8658	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G188600	1	16676559	16679092	6	6	0	43	1.156826e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3002G114700	2	13999964	14002534	6	6	0	9	2.595338e-11	0.853778	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G114800	2	14003613	14017732	6	6	0	8	2.595338e-11	1	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G114900	2	14069793	14086288	6	6	0	10	2.595338e-11	0.892353	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G115000	2	14113788	14116244	6	6	0	10	2.595338e-11	0.892353	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G115025	2	14117523	14123129	6	6	0	10	2.595338e-11	0.892353	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G115200	2	14136793	14137639	6	6	0	8	2.595338e-11	0.65168	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G115500	2	14218124	14221643	6	6	0	12	2.595338e-11	0.764779	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G115900	2	14263932	14268689	6	6	0	16	2.595338e-11	1	PC(16:1_20:5) | PC(18:2_20:4) | TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:3_18:3_18:3)
LIN	SORBI_3001G187600	1	16547239	16551104	6	6	0	43	2.818379e-11	0.964938	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G187700	1	16552748	16553617	6	6	0	43	2.818379e-11	0.940221	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G187800	1	16580487	16592086	6	6	0	43	2.818379e-11	0.961152	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G187900	1	16594420	16597665	6	6	0	43	2.818379e-11	0.818981	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G188400	1	16651831	16657630	6	6	0	43	2.818379e-11	0.960658	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G188500	1	16669311	16674786	6	6	0	41	2.818379e-11	0.960658	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G189100	1	16709880	16711412	6	6	0	37	2.818379e-11	0.899106	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G189200	1	16731943	16734001	6	6	0	37	2.818379e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G189300	1	16735178	16740816	6	6	0	37	2.818379e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3001G189400	1	16745129	16745730	6	6	0	37	2.818379e-11	0.961364	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3004G181800	4	53500071	53504700	6	6	0	40	2.053025e-10	0.956084	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
LIN	SORBI_3004G181900	4	53534487	53539534	6	6	0	40	2.053025e-10	0.977005	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
LIN	SORBI_3004G182000	4	53540582	53541172	6	6	0	40	2.053025e-10	0.943554	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
LIN	SORBI_3004G182100	4	53583007	53586096	6	6	0	40	2.053025e-10	0.963469	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
LIN	SORBI_3004G182201	4	53586766	53588539	6	6	0	40	2.053025e-10	0.953052	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G187400	1	16488320	16490418	6	6	0	29	5.375058e-10	0.971685	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Hydroperoxy fatty acid (18:3) | Oxo fatty acid (18:3)
LIN	SORBI_3006G182900	6	53783513	53801893	5	1	4	72	3.384554e-18	1	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3006G183600	6	53863304	53866363	5	1	4	74	3.384554e-18	1	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3006G183701	6	53873081	53874858	5	1	4	74	3.384554e-18	1	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3006G183800	6	53877114	53880522	5	1	4	74	3.384554e-18	1	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3006G183900	6	53885761	53889833	5	1	4	74	3.384554e-18	1	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3006G184400	6	53957362	53959873	5	1	4	74	3.384554e-18	1	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3006G184700	6	53980145	53981746	5	1	4	74	3.384554e-18	0.630564	FA | FA(22:1) | Sum_FA_over_PG_log10ratio | Sum_MGDG_over_FA_log10ratio | Sum_SQDG_over_FA_log10ratio
LIN	SORBI_3010G170300	10	50166260	50169740	5	5	0	75	3.159062e-15	1	TG(18:1_18:3_22:0) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3010G170400	10	50177361	50180730	5	5	0	61	3.159062e-15	0.644459	TG(18:1_18:3_22:0) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3008G100600	8	47686157	47690737	5	5	0	40	5.261562e-14	0.970005	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G100700	8	47695374	47702005	5	5	0	34	5.261562e-14	0.962771	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G100801	8	47697853	47699186	5	5	0	33	5.261562e-14	0.962771	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G100900	8	47699582	47699990	5	5	0	32	5.261562e-14	0.962771	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G100950	8	47768066	47769459	5	5	0	41	5.261562e-14	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G101000	8	47772467	47777542	5	5	0	44	5.261562e-14	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G101100	8	47785418	47791017	5	5	0	44	5.261562e-14	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3008G101200	8	47963015	47967002	5	5	0	36	5.261562e-14	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | 13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G101650	1	7768852	7769786	5	4	1	36	7.419754e-14	0.859869	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G101700	1	7782002	7785807	5	4	1	36	7.419754e-14	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G101900	1	7793178	7794751	5	4	1	36	7.419754e-14	0.979303	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G102000	1	7795319	7796046	5	4	1	36	7.419754e-14	0.938482	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G102150	1	7804025	7804387	5	4	1	36	7.419754e-14	0.880923	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G102200	1	7808235	7814979	5	4	1	36	7.419754e-14	0.92623	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G102300	1	7815194	7826656	5	4	1	36	7.419754e-14	0.92623	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3)
LIN	SORBI_3001G104800	1	8027667	8031799	5	5	0	36	1.382095e-13	0.756175	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3002G116900	2	14463850	14467901	5	5	0	39	3.761098e-13	0.718938	TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3002G117200	2	14480679	14483725	5	5	0	39	3.761098e-13	0.808482	TG(18:1_18:2_18:2) | TG(18:2_18:2_18:4) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3010G170900	10	50234992	50237132	5	5	0	53	1.227939e-12	1	TG(18:2_18:2_18:4) | TG(18:2_18:3_22:1) | TG(18:2_20:2_22:2) | TG(18:2_20:3_22:0) | TG(18:3_18:3_18:3)
LIN	SORBI_3003G082401	3	7074781	7077567	5	5	0	24	1.367717e-12	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G082600	3	7081834	7084517	5	5	0	24	1.367717e-12	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G082700	3	7088406	7091241	5	5	0	23	1.367717e-12	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G083000	3	7119755	7122824	5	5	0	22	1.367717e-12	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G083100	3	7123285	7123782	5	5	0	26	1.367717e-12	0.830006	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G083500	3	7186129	7188358	5	5	0	26	1.367717e-12	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G084750	3	7319934	7323977	5	5	0	17	1.367717e-12	0.907587	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3001G384100	1	67144358	67148346	5	5	0	21	2.002883e-12	0.841283	PC(16:0_22:5) | PC(18:0_20:4) | PC(18:1_24:1) | PE(16:0_18:1) | Ubidecarenone
LIN	SORBI_3001G384200	1	67162638	67168151	5	5	0	21	2.002883e-12	0.957041	PC(16:0_22:5) | PC(18:0_20:4) | PC(18:1_24:1) | PE(16:0_18:1) | Ubidecarenone
LIN	SORBI_3001G384400	1	67185876	67188987	5	5	0	21	2.002883e-12	1	PC(16:0_22:5) | PC(18:0_20:4) | PC(18:1_24:1) | PE(16:0_18:1) | Ubidecarenone
LIN	SORBI_3001G384500	1	67188882	67194903	5	5	0	21	2.002883e-12	0.988354	PC(16:0_22:5) | PC(18:0_20:4) | PC(18:1_24:1) | PE(16:0_18:1) | Ubidecarenone
LIN	SORBI_3001G105100	1	8047924	8052102	5	5	0	14	3.131227e-12	0.892677	11,14,17-Eicosatrienoic acid,(Z,Z,Z)- | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:2_18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3003G083200	3	7131291	7133895	5	5	0	8	3.974555e-12	0.535412	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | 9,12,13,TriHODE | Oxo fatty acid (18:3) | TG(14:0_18:3_18:3)
LIN	SORBI_3004G044700	4	3679891	3683061	5	5	0	9	1.598385e-11	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
LIN	SORBI_3004G044800	4	3688626	3692202	5	5	0	9	1.598385e-11	1	13-Keto-9Z,11E-octadecadienoic acid | 13S-HOTrE | FA(22:1) | PC(18:2_20:4) | TG(14:0_18:3_18:3)
