Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G111901	7	42590433	42594890	8	6.128759e-13	SNP_42553822	7	42553822	0.699153
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G112000	7	42598137	42600011	8	6.128759e-13	SNP_42553822	7	42553822	0.6675
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G112100	7	42744075	42748053	3	6.128759e-13	SNP_42553822	7	42553822	0.662813
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G112200	7	42750236	42766819	3	6.128759e-13	SNP_42553822	7	42553822	0.66926
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G208275	5	69483055	69485289	2	6.185986e-13	SNP_69466657	5	69466657	0.425481
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3010G140800	10	32680719	32683021	1	6.414018e-13	SNP_32594255	10	32594255	0.864546
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G070700	7	7835992	7839290	3	6.721338e-13	SNP_7908077	7	7908077	0.736214
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G070900	7	7861480	7864348	3	6.721338e-13	SNP_7908077	7	7908077	0.736214
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071000	7	7871028	7874296	3	6.721338e-13	SNP_7908077	7	7908077	0.736214
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071200	7	7882997	7889445	3	6.721338e-13	SNP_7908077	7	7908077	0.603923
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071300	7	7892356	7896836	3	6.721338e-13	SNP_7908077	7	7908077	0.534647
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071400	7	7898300	7912298	3	6.721338e-13	SNP_7908077	7	7908077	1
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071500	7	7914921	7916732	3	6.721338e-13	SNP_7908077	7	7908077	0.586622
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071600	7	7941116	7943460	3	6.721338e-13	SNP_7908077	7	7908077	0.5691
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071700	7	7943612	7945200	3	6.721338e-13	SNP_7908077	7	7908077	0.545225
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3007G071800	7	7946843	7949108	3	6.721338e-13	SNP_7908077	7	7908077	0.486238
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G061201	8	6505734	6512974	1	7.506041e-13	SNP_6659388	8	6659388	0.437324
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G061300	8	6517395	6518304	1	7.506041e-13	SNP_6659388	8	6659388	0.428477
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G061701	8	6563911	6570171	1	7.506041e-13	SNP_6659388	8	6659388	0.560176
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G061801	8	6571272	6573489	1	7.506041e-13	SNP_6659388	8	6659388	0.564037
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G061900	8	6572627	6573566	1	7.506041e-13	SNP_6659388	8	6659388	0.449027
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062000	8	6584034	6587200	1	7.506041e-13	SNP_6659388	8	6659388	0.575865
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062200	8	6609288	6612808	1	7.506041e-13	SNP_6659388	8	6659388	0.570146
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062300	8	6613465	6616606	1	7.506041e-13	SNP_6659388	8	6659388	0.582237
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062400	8	6631205	6635548	1	7.506041e-13	SNP_6659388	8	6659388	0.765872
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062500	8	6640953	6642530	1	7.506041e-13	SNP_6659388	8	6659388	0.692006
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062700	8	6677991	6680787	1	7.506041e-13	SNP_6659388	8	6659388	0.812224
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3008G062800	8	6705782	6706198	1	7.506041e-13	SNP_6659388	8	6659388	0.551499
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G111800	7	42565325	42572457	9	7.724017e-13	SNP_42553822	7	42553822	0.692593
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G111901	7	42590433	42594890	9	7.724017e-13	SNP_42553822	7	42553822	0.699153
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G112000	7	42598137	42600011	9	7.724017e-13	SNP_42553822	7	42553822	0.6675
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G112100	7	42744075	42748053	4	7.724017e-13	SNP_42553822	7	42553822	0.662813
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G112200	7	42750236	42766819	4	7.724017e-13	SNP_42553822	7	42553822	0.66926
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049700	6	36626672	36630941	1	8.531574e-13	SNP_36770981	6	36770981	0.934293
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G049900	6	36790405	36795881	1	8.531574e-13	SNP_36770981	6	36770981	0.939332
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G050000	6	36803025	36807791	1	8.531574e-13	SNP_36770981	6	36770981	0.486311
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G050050	6	36893354	36896021	1	8.531574e-13	SNP_36770981	6	36770981	0.932377
CTL	individual_lipids_final	TG(10:0_16:1_18:1)	SORBI_3006G248100	6	58758117	58760732	1	8.676143e-13	SNP_58780498	6	58780498	0.429044
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G049666	6	36241318	36243165	5	9.013064e-13	SNP_36376888	6	36376888	0.926102
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3005G152200	5	62304454	62308981	3	9.674947e-13	SNP_62181069	5	62181069	0.414155
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G148500	5	61659987	61667430	1	9.706843e-13	SNP_61715312	5	61715312	0.521234
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3005G149000	5	61740897	61747039	1	9.706843e-13	SNP_61715312	5	61715312	0.741279
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3001G318000	1	60644084	60645212	1	9.709403e-13	SNP_60651888	1	60651888	0.467674
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3001G318100	1	60647011	60650614	1	9.709403e-13	SNP_60651888	1	60651888	0.489643
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G086650	5	12041602	12053692	2	9.942219e-13	SNP_11830284	5	11830284	0.643647
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3007G113900	7	46103134	46116346	1	1.02847e-12	SNP_46143003	7	46143003	0.871228
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3005G086650	5	12041602	12053692	2	1.037109e-12	SNP_11830284	5	11830284	0.643647
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3005G110120	5	24097855	24100470	1	1.053618e-12	SNP_24255190	5	24255190	0.81876
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3005G110160	5	24125145	24127909	1	1.053618e-12	SNP_24255190	5	24255190	0.81876
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131200	8	55707544	55714682	1	1.063287e-12	SNP_55831934	8	55831934	0.587348
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131300	8	55716132	55718008	1	1.063287e-12	SNP_55831934	8	55831934	0.522406
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131400	8	55724538	55727053	1	1.063287e-12	SNP_55831934	8	55831934	0.42887
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131500	8	55748818	55755548	1	1.063287e-12	SNP_55831934	8	55831934	0.789552
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131550	8	55770605	55772020	1	1.063287e-12	SNP_55831934	8	55831934	0.78927
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131601	8	55772437	55777903	1	1.063287e-12	SNP_55831934	8	55831934	0.835298
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131651	8	55778011	55779979	1	1.063287e-12	SNP_55831934	8	55831934	0.802208
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131700	8	55795932	55802267	1	1.063287e-12	SNP_55831934	8	55831934	0.807721
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131800	8	55801939	55815614	1	1.063287e-12	SNP_55831934	8	55831934	0.869713
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G131900	8	55816339	55821120	1	1.063287e-12	SNP_55831934	8	55831934	0.936702
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132000	8	55839853	55843326	1	1.063287e-12	SNP_55831934	8	55831934	0.885188
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132200	8	55848764	55854063	1	1.063287e-12	SNP_55831934	8	55831934	0.641393
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132250	8	55858948	55860843	1	1.063287e-12	SNP_55831934	8	55831934	0.701996
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132300	8	55898550	55902947	1	1.063287e-12	SNP_55831934	8	55831934	0.623157
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132400	8	55905226	55906819	1	1.063287e-12	SNP_55831934	8	55831934	0.644279
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132500	8	55908329	55913278	1	1.063287e-12	SNP_55831934	8	55831934	0.651557
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132550	8	55913940	55917987	1	1.063287e-12	SNP_55831934	8	55831934	0.615576
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132600	8	55920712	55928484	1	1.063287e-12	SNP_55831934	8	55831934	0.658875
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132700	8	55932919	55936935	1	1.063287e-12	SNP_55831934	8	55831934	0.67161
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132800	8	55943024	55947315	1	1.063287e-12	SNP_55831934	8	55831934	0.687894
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G132900	8	55948254	55956733	1	1.063287e-12	SNP_55831934	8	55831934	0.647951
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G133100	8	55967541	55971627	1	1.063287e-12	SNP_55831934	8	55831934	0.514183
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3008G133200	8	55987061	55988758	1	1.063287e-12	SNP_55831934	8	55831934	0.400905
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131200	8	55707544	55714682	1	1.117489e-12	SNP_55831934	8	55831934	0.587348
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131300	8	55716132	55718008	1	1.117489e-12	SNP_55831934	8	55831934	0.522406
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131400	8	55724538	55727053	1	1.117489e-12	SNP_55831934	8	55831934	0.42887
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131500	8	55748818	55755548	1	1.117489e-12	SNP_55831934	8	55831934	0.789552
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131550	8	55770605	55772020	1	1.117489e-12	SNP_55831934	8	55831934	0.78927
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131601	8	55772437	55777903	1	1.117489e-12	SNP_55831934	8	55831934	0.835298
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131651	8	55778011	55779979	1	1.117489e-12	SNP_55831934	8	55831934	0.802208
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131700	8	55795932	55802267	1	1.117489e-12	SNP_55831934	8	55831934	0.807721
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131800	8	55801939	55815614	1	1.117489e-12	SNP_55831934	8	55831934	0.869713
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G131900	8	55816339	55821120	1	1.117489e-12	SNP_55831934	8	55831934	0.936702
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132000	8	55839853	55843326	1	1.117489e-12	SNP_55831934	8	55831934	0.885188
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132200	8	55848764	55854063	1	1.117489e-12	SNP_55831934	8	55831934	0.641393
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132250	8	55858948	55860843	1	1.117489e-12	SNP_55831934	8	55831934	0.701996
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132300	8	55898550	55902947	1	1.117489e-12	SNP_55831934	8	55831934	0.623157
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132400	8	55905226	55906819	1	1.117489e-12	SNP_55831934	8	55831934	0.644279
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132500	8	55908329	55913278	1	1.117489e-12	SNP_55831934	8	55831934	0.651557
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132550	8	55913940	55917987	1	1.117489e-12	SNP_55831934	8	55831934	0.615576
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132600	8	55920712	55928484	1	1.117489e-12	SNP_55831934	8	55831934	0.658875
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132700	8	55932919	55936935	1	1.117489e-12	SNP_55831934	8	55831934	0.67161
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132800	8	55943024	55947315	1	1.117489e-12	SNP_55831934	8	55831934	0.687894
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G132900	8	55948254	55956733	1	1.117489e-12	SNP_55831934	8	55831934	0.647951
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G133100	8	55967541	55971627	1	1.117489e-12	SNP_55831934	8	55831934	0.514183
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G133200	8	55987061	55988758	1	1.117489e-12	SNP_55831934	8	55831934	0.400905
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G208275	5	69483055	69485289	2	1.120555e-12	SNP_69466657	5	69466657	0.425481
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G049666	6	36241318	36243165	4	1.120619e-12	SNP_36376888	6	36376888	0.926102
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G208275	5	69483055	69485289	2	1.137503e-12	SNP_69466657	5	69466657	0.425481
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131200	8	55707544	55714682	1	1.151758e-12	SNP_55831934	8	55831934	0.587348
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131300	8	55716132	55718008	1	1.151758e-12	SNP_55831934	8	55831934	0.522406
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131400	8	55724538	55727053	1	1.151758e-12	SNP_55831934	8	55831934	0.42887
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131500	8	55748818	55755548	1	1.151758e-12	SNP_55831934	8	55831934	0.789552
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131550	8	55770605	55772020	1	1.151758e-12	SNP_55831934	8	55831934	0.78927
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131601	8	55772437	55777903	1	1.151758e-12	SNP_55831934	8	55831934	0.835298
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131651	8	55778011	55779979	1	1.151758e-12	SNP_55831934	8	55831934	0.802208
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131700	8	55795932	55802267	1	1.151758e-12	SNP_55831934	8	55831934	0.807721
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131800	8	55801939	55815614	1	1.151758e-12	SNP_55831934	8	55831934	0.869713
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G131900	8	55816339	55821120	1	1.151758e-12	SNP_55831934	8	55831934	0.936702
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132000	8	55839853	55843326	1	1.151758e-12	SNP_55831934	8	55831934	0.885188
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132200	8	55848764	55854063	1	1.151758e-12	SNP_55831934	8	55831934	0.641393
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132250	8	55858948	55860843	1	1.151758e-12	SNP_55831934	8	55831934	0.701996
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132300	8	55898550	55902947	1	1.151758e-12	SNP_55831934	8	55831934	0.623157
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132400	8	55905226	55906819	1	1.151758e-12	SNP_55831934	8	55831934	0.644279
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132500	8	55908329	55913278	1	1.151758e-12	SNP_55831934	8	55831934	0.651557
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132550	8	55913940	55917987	1	1.151758e-12	SNP_55831934	8	55831934	0.615576
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132600	8	55920712	55928484	1	1.151758e-12	SNP_55831934	8	55831934	0.658875
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132700	8	55932919	55936935	1	1.151758e-12	SNP_55831934	8	55831934	0.67161
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132800	8	55943024	55947315	1	1.151758e-12	SNP_55831934	8	55831934	0.687894
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G132900	8	55948254	55956733	1	1.151758e-12	SNP_55831934	8	55831934	0.647951
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G133100	8	55967541	55971627	1	1.151758e-12	SNP_55831934	8	55831934	0.514183
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3008G133200	8	55987061	55988758	1	1.151758e-12	SNP_55831934	8	55831934	0.400905
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G111800	7	42565325	42572457	8	1.178955e-12	SNP_42553822	7	42553822	0.692593
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G111901	7	42590433	42594890	8	1.178955e-12	SNP_42553822	7	42553822	0.699153
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G112000	7	42598137	42600011	8	1.178955e-12	SNP_42553822	7	42553822	0.6675
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G112100	7	42744075	42748053	3	1.178955e-12	SNP_42553822	7	42553822	0.662813
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G112200	7	42750236	42766819	3	1.178955e-12	SNP_42553822	7	42553822	0.66926
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G354800	1	64479317	64480755	2	1.182781e-12	SNP_64712304	1	64712304	0.591678
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G355000	1	64496327	64498701	2	1.182781e-12	SNP_64712304	1	64712304	0.591678
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G356300	1	64567098	64568300	2	1.182781e-12	SNP_64712304	1	64712304	0.635329
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G356500	1	64574729	64580321	2	1.182781e-12	SNP_64712304	1	64712304	0.625855
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G356600	1	64587598	64592903	2	1.182781e-12	SNP_64712304	1	64712304	0.516602
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357200	1	64709044	64711235	2	1.182781e-12	SNP_64712304	1	64712304	0.768326
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357300	1	64717133	64721941	2	1.182781e-12	SNP_64712304	1	64712304	0.855971
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357400	1	64722404	64725213	2	1.182781e-12	SNP_64712304	1	64712304	0.855971
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357500	1	64728850	64733201	2	1.182781e-12	SNP_64712304	1	64712304	1
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357650	1	64735979	64737095	2	1.182781e-12	SNP_64712304	1	64712304	0.539569
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357800	1	64756812	64762044	2	1.182781e-12	SNP_64712304	1	64712304	0.573141
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G357900	1	64761772	64767463	2	1.182781e-12	SNP_64712304	1	64712304	0.458058
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3005G208275	5	69483055	69485289	2	1.263073e-12	SNP_69466657	5	69466657	0.425481
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G318000	1	60644084	60645212	1	1.264219e-12	SNP_60651888	1	60651888	0.467674
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G318100	1	60647011	60650614	1	1.264219e-12	SNP_60651888	1	60651888	0.489643
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G148500	5	61659987	61667430	1	1.265269e-12	SNP_61715312	5	61715312	0.521234
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G149000	5	61740897	61747039	1	1.265269e-12	SNP_61715312	5	61715312	0.741279
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G049700	6	36626672	36630941	1	1.340152e-12	SNP_36770981	6	36770981	0.934293
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G049900	6	36790405	36795881	1	1.340152e-12	SNP_36770981	6	36770981	0.939332
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G050000	6	36803025	36807791	1	1.340152e-12	SNP_36770981	6	36770981	0.486311
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G050050	6	36893354	36896021	1	1.340152e-12	SNP_36770981	6	36770981	0.932377
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G111800	7	42565325	42572457	7	1.53757e-12	SNP_42553822	7	42553822	0.692593
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G111901	7	42590433	42594890	7	1.53757e-12	SNP_42553822	7	42553822	0.699153
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G112000	7	42598137	42600011	7	1.53757e-12	SNP_42553822	7	42553822	0.6675
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G112100	7	42744075	42748053	3	1.53757e-12	SNP_42553822	7	42553822	0.662813
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G112200	7	42750236	42766819	3	1.53757e-12	SNP_42553822	7	42553822	0.66926
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G049700	6	36626672	36630941	1	1.562448e-12	SNP_36770981	6	36770981	0.934293
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G049900	6	36790405	36795881	1	1.562448e-12	SNP_36770981	6	36770981	0.939332
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G050000	6	36803025	36807791	1	1.562448e-12	SNP_36770981	6	36770981	0.486311
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G050050	6	36893354	36896021	1	1.562448e-12	SNP_36770981	6	36770981	0.932377
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3010G140800	10	32680719	32683021	1	1.627791e-12	SNP_32594255	10	32594255	0.864546
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G042425	6	29507957	29511664	2	1.690112e-12	SNP_29676171	6	29676171	0.907985
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G042500	6	29537324	29539918	2	1.690112e-12	SNP_29676171	6	29676171	0.907985
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G042800	6	29564473	29565658	1	1.690112e-12	SNP_29676171	6	29676171	0.885685
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G042900	6	29565542	29569247	1	1.690112e-12	SNP_29676171	6	29676171	0.885685
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G043300	6	29628156	29629364	1	1.690112e-12	SNP_29676171	6	29676171	0.774861
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G043400	6	29628159	29629105	1	1.690112e-12	SNP_29676171	6	29676171	0.774861
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G086650	5	12041602	12053692	2	1.705797e-12	SNP_11830284	5	11830284	0.643647
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3002G148100	2	37812109	37835896	1	1.723783e-12	SNP_37881173	2	37881173	0.952564
