GeneID	GeneName	Flag	Conditions	Ontologies	Classes	Max_recurrence	Best_GWAS_p	Max_r2	Max_fold	Max_intervals	Specific	N_terms	Chr	Start	Family	Terms
SORBI_3001G102300	Homeobox domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	FA;PC;TG	5	7.419754e-14	0.92623	16.99	86	yes	4	1	7815194	PROTEIN JUBEL1, PUTATIVE, EXPRESSED-RELATED (PTHR11850:SF396)	DNA binding | nucleus | phyllome development | regulation of DNA-templated transcription
SORBI_3001G034100	protein-serine_threonine phosphatase	""	LIN	BP	FA;TG	3	2.359303e-13	0.771324	16.99	2	yes	1	1	2587306	PROTEIN PHOSPHATASE 2C 23-RELATED (PTHR13832:SF228)	phyllome development
SORBI_3003G388000	Cdc23 domain-containing protein	metabolic enzyme	LIN	BP;CC	FA;PC	3	1.905507e-12	1	16.59	86	yes	4	3	69942445	CELL DIVISION CYCLE PROTEIN 27 HOMOLOG (PTHR12558:SF13)	anaphase-promoting complex | anaphase-promoting complex-dependent catabolic process | metaphase/anaphase transition of mitotic cell cycle | nucleus
SORBI_3001G192000	Autophagy-related protein 9	""	LIN	BP;CC;MF	PC	1	9.646242e-12	0.461225	16.59	3	yes	5	1	17038290	AUTOPHAGY-RELATED PROTEIN 9 (PTHR13038:SF19)	autophagosome | mitophagy | phagophore assembly site | phospholipid scramblase activity | plasma membrane phospholipid scrambling
SORBI_3001G211500	DNA ligase	metabolic enzyme	LIN	BP;CC;MF	FA;PC;TG	3	2.66193e-11	0.83096	16.59	86	yes	5	1	19467549	DNA LIGASE 1 (PTHR45674:SF4)	ATP binding | DNA binding | DNA repair | lagging strand elongation | nucleus
SORBI_3001G436900	Autophagy-related protein 9	""	LIN	BP;CC;MF	PC	2	1.416257e-10	0.874182	16.59	3	yes	5	1	71498189	AUTOPHAGY-RELATED PROTEIN 9 (PTHR13038:SF10)	autophagosome | mitophagy | phagophore assembly site | phospholipid scramblase activity | plasma membrane phospholipid scrambling
SORBI_3009G104900	Uncharacterized protein	metabolic enzyme	LIN	BP;CC	PC	1	7.403466e-10	1	16.59	86	yes	4	9	42374805	ANAPHASE-PROMOTING COMPLEX SUBUNIT 1 (PTHR12827:SF3)	anaphase-promoting complex | anaphase-promoting complex-dependent catabolic process | metaphase/anaphase transition of mitotic cell cycle | nucleus
SORBI_3004G096300	protein-serine_threonine phosphatase	""	LIN	BP;MF	DG;FA	3	7.120347e-11	0.526687	15.5	4	yes	2	4	8524045	PROTEIN PHOSPHATASE 2C 72-RELATED (PTHR47992:SF57)	protein serine/threonine phosphatase activity | regulation of intracellular signal transduction
SORBI_3001G312500	protein-serine_threonine phosphatase	""	LIN	CC;MF	DG;PC	3	5.251615e-10	0.78744	15.5	86	yes	2	1	59934525	PROTEIN PHOSPHATASE 2C 47-RELATED (PTHR13832:SF839)	nucleus | protein serine/threonine phosphatase activity
SORBI_3010G152300	Glycosyltransferase	metabolic enzyme	LIN	CC;MF	SQDG	1	6.268769e-11	0.639766	15	5	yes	3	10	44208442	GLYCOSYLTRANSFERASE FAMILY 61 PROTEIN (PTHR20961:SF162)	Golgi membrane | glycosyltransferase activity | pentosyltransferase activity
SORBI_3010G152400	Glycosyltransferase	metabolic enzyme	LIN	CC;MF	SQDG	1	6.268769e-11	0.73088	15	5	yes	3	10	44214509	GLYCOSYLTRANSFERASE-RELATED (PTHR20961:SF5)	Golgi membrane | glycosyltransferase activity | pentosyltransferase activity
SORBI_3001G212500	Vacuolar protein sorting-associated protein 52 A	""	LIN	BP	PC	3	9.572441e-12	0.805055	14.93	3	yes	1	1	19628010	OS10G0488300 PROTEIN (PTHR14190:SF11)	endocytic recycling
SORBI_3002G376300	FYVE-type domain-containing protein	repeat-associated domain	LIN	BP	PC	2	2.411147e-10	0.416806	14.93	3	yes	1	2	73359523	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE (PTHR46275:SF1)	endocytic recycling
SORBI_3003G234200	carbonic anhydrase	""	LIN	BP	PC	1	4.934441e-10	1	14.93	2	yes	1	3	57297987	CARBONIC ANHYDRASE (PTHR11002:SF81)	carbon utilization
SORBI_3002G230100	carbonic anhydrase	""	LIN	BP	PC	1	8.076351e-10	0.807231	14.93	2	yes	1	2	62133898	CARBONIC ANHYDRASE (PTHR11002:SF12)	carbon utilization
SORBI_3003G234500	Carbonic anhydrase	""	LIN	BP	PC	1	2.19347e-09	0.402029	14.93	2	yes	1	3	57318984	CARBONIC ANHYDRASE (PTHR11002:SF54)	carbon utilization
SORBI_3001G097900	Vacuolar protein sorting-associated protein 51 homolog	""	LIN	BP;CC	PC	2	3.189411e-09	0.856549	14.93	97	yes	2	1	7512285	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 51 HOMOLOG (PTHR15954:SF4)	endocytic recycling | membrane
SORBI_3010G124700	Protein kinase domain-containing protein	metabolic enzyme	LIN	BP;CC;MF	SQDG	1	5.991652e-11	0.68984	14.88	31	yes	6	10	15183268	OS07G0130200 PROTEIN (PTHR27007:SF156)	ATP binding | carbohydrate binding | membrane | negative regulation of response to salt stress | nucleotide binding | protein serine/threonine kinase activity
SORBI_3010G124800	Protein kinase domain-containing protein	metabolic enzyme	LIN	BP;MF	SQDG	1	5.991652e-11	0.717583	14.88	21	yes	5	10	15203779	OS07G0130100 PROTEIN (PTHR27007:SF169)	ATP binding | carbohydrate binding | negative regulation of response to salt stress | nucleotide binding | protein serine/threonine kinase activity
SORBI_3010G127200	Protein kinase domain-containing protein	metabolic enzyme	LIN	BP;CC;MF	SQDG	1	9.595744e-11	0.571438	14.88	31	yes	6	10	16100827	LECTIN-LIKE RECEPTOR PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR27007:SF150)	ATP binding | carbohydrate binding | membrane | negative regulation of response to salt stress | nucleotide binding | protein serine/threonine kinase activity
SORBI_3004G006400	Cytochrome P450	""	LIN	CC;MF	AEG;DG;DGDG;FA;GalCer;MG;MGDG;PA;PC;PE;PG;SQDG;TG	16	2.605726e-21	1	13.71	43	yes	2	4	540868	CYTOCHROME P450 89A2 (PTHR24298:SF892)	iron ion binding | membrane
SORBI_3004G007500	Uncharacterized protein	""	LIN	MF	AEG;DG;DGDG;GalCer;MG;MGDG;PA;PC;PE;PG;SQDG;TG	16	2.605726e-21	0.980904	13.71	2	yes	1	4	665105	INACTIVE LINOLENATE HYDROPEROXIDE LYASE-RELATED (PTHR24286:SF49)	iron ion binding
SORBI_3002G256700	Uncharacterized protein	""	LIN	BP	AEG	1	1.550276e-10	0.668902	13.48	2	yes	1	2	64259830	LD34905P (PTHR24006:SF781)	protein deubiquitination
SORBI_3001G263600	Ubiquitin carboxyl-terminal hydrolase	metabolic enzyme	LIN	BP	AEG	1	6.627981e-09	0.406138	13.48	2	yes	1	1	48357332	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE (PTHR21646:SF46)	protein deubiquitination
SORBI_3008G103500	Uncharacterized protein	""	CTL	BP	PC	1	1.502745e-11	0.905424	13.23	4	yes	2	8	48987997	MADS-BOX TRANSCRIPTION FACTOR 20 (PTHR11945:SF760)	positive regulation of transcription by RNA polymerase II | regulation of DNA-templated transcription
SORBI_3001G248100	histone acetyltransferase	metabolic enzyme	CTL	BP	PC	1	3.424946e-09	0.708647	13.23	2	yes	1	1	26545536	HISTONE ACETYLTRANSFERASE (PTHR45750:SF3)	positive regulation of transcription by RNA polymerase II
SORBI_3003G408800	DEK-C domain-containing protein	repeat-associated domain	LIN	BP;MF	PC;PG	11	2.698367e-17	0.462401	12.44	43	yes	2	3	71646982	PROTEIN DEK (PTHR13468:SF1)	DNA binding | regulation of double-strand break repair
SORBI_3001G168900	MobA-like NTP transferase domain-containing protein	metabolic enzyme	LIN	CC	FA;PC	3	2.978268e-14	0.867775	12.44	30	yes	2	1	14063764	TRANSLATION INITIATION FACTOR EIF-2B SUBUNIT GAMMA (PTHR45989:SF1)	cytoplasm | eukaryotic translation initiation factor 2B complex
SORBI_3008G101600	eIF-2B GDP-GTP exchange factor subunit alpha	""	LIN	CC	PC	2	1.968192e-12	1	12.44	3	yes	1	8	48257333	TRANSLATION INITIATION FACTOR EIF-2B SUBUNIT ALPHA (PTHR45860:SF1)	eukaryotic translation initiation factor 2B complex
SORBI_3001G259000	Translation initiation factor eIF-2B beta subunit	""	CTL;LIN	BP;CC;MF	PC;TG	12	1.726483e-11	0.696232	12.44	19	yes	4	1	31003967	TRANSLATION INITIATION FACTOR EIF-2B SUBUNIT BETA (PTHR45859:SF1)	cytosol | eukaryotic translation initiation factor 2B complex | translation initiation factor activity | translational initiation
SORBI_3007G182700	DNA polymerase delta subunit 4	""	LIN	BP	PC	3	1.545149e-10	0.450309	12.44	2	yes	1	7	61589121	DNA POLYMERASE DELTA SUBUNIT 4 (PTHR14303:SF16)	DNA synthesis involved in DNA repair
SORBI_3001G338800	DEK-C domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	1.595598e-10	0.550709	12.44	86	yes	3	1	62636725	OS03G0412900 PROTEIN (PTHR13468:SF7)	DNA binding | nucleus | regulation of double-strand break repair
SORBI_3003G370300	RecA family profile 1 domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	1.287754e-09	0.812586	12.44	63	yes	4	3	68627803	DNA REPAIR PROTEIN XRCC2 (PTHR46644:SF2)	ATP binding | DNA binding | Rad51B-Rad51C-Rad51D-XRCC2 complex | replication fork
SORBI_3009G024800	RecA family profile 1 domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	2.580864e-09	0.464505	12.44	86	yes	6	9	2217737	DNA REPAIR PROTEIN RAD51 HOMOLOG 2 (PTHR46456:SF1)	ATP binding | DNA binding | Rad51B-Rad51C-Rad51D-XRCC2 complex | nucleus | replication fork | single-stranded DNA binding
SORBI_3008G101300	DNA repair protein RAD51 homolog	""	LIN	BP;CC;MF	PC;TG	3	5.261562e-14	0.98514	12.39	86	yes	7	8	47985625	DNA REPAIR PROTEIN RAD51 HOMOLOG 1 (PTHR22942:SF39)	ATP binding | DNA binding | DNA repair | chromosome organization involved in meiotic cell cycle | nucleotide binding | nucleus | single-stranded DNA binding
SORBI_3001G045400	Polygalacturonase	""	LIN	BP	TG	3	1.127564e-09	0.447308	12.39	2	yes	1	1	3361277	POLYGALACTURONASE QRT2 (PTHR31375:SF177)	anther dehiscence
SORBI_3001G106200	Uncharacterized protein	""	LIN	BP;CC;MF	TG	1	1.536357e-09	0.946034	12.39	55	yes	5	1	8180004	HOMEOBOX PROTEIN KNOTTED-1-LIKE 6 (PTHR11850:SF234)	DNA binding | anther dehiscence | cytoplasm | nucleus | regulation of DNA-templated transcription
SORBI_3001G305900	AIG1-type G domain-containing protein	repeat-associated domain	CTL	BP	TG	4	2.237558e-09	0.731938	12.27	2	yes	1	1	58998698	TRANSLOCASE OF CHLOROPLAST 120, CHLOROPLASTIC-RELATED (PTHR10903:SF135)	protein targeting to chloroplast
SORBI_3001G023400	AIG1-type G domain-containing protein	repeat-associated domain	CTL	BP	TG	1	5.0281e-09	0.612631	12.27	2	yes	1	1	1867351	AIG1 FAMILY PROTEIN, EXPRESSED (PTHR10903:SF64)	protein targeting to chloroplast
SORBI_3006G219200	Ubiquitin-like domain-containing protein	repeat-associated domain	LIN	CC;MF	FA	3	7.046525e-14	1	11.06	30	yes	2	6	56632684	OS04G0619900 PROTEIN (PTHR12329:SF17)	adenyl-nucleotide exchange factor activity | cytoplasm
SORBI_3001G103300	Calcium-transporting ATPase	transport	LIN	BP;CC;MF	FA;PC;TG	6	7.419754e-14	0.890718	11.06	97	yes	6	1	7907267	CALCIUM-TRANSPORTING ATPASE SARCOPLASMIC_ENDOPLASMIC RETICULUM TYPE (PTHR42861:SF127)	ATP binding | ATP hydrolysis activity | P-type calcium transporter activity | calcium ion transmembrane transport | membrane | nucleotide binding
SORBI_3001G032800	TOG domain-containing protein	repeat-associated domain	LIN	MF	FA	4	2.487071e-13	0.779226	11.06	2	yes	1	1	2481787	HSP70-BINDING PROTEIN 1 (PTHR19316:SF18)	adenyl-nucleotide exchange factor activity
SORBI_3004G061400	Calcium-transporting ATPase	transport	LIN	CC;MF	FA	2	1.270875e-11	0.898584	11.06	43	yes	4	4	4933922	CALCIUM-TRANSPORTING ATPASE (PTHR24093:SF521)	ATP binding | P-type calcium transporter activity | calmodulin binding | membrane
SORBI_3006G248100	Fungal lipase-like domain-containing protein	LIPID enzyme/transport	CTL	MF	TG	8	6.016559e-13	0.429044	10.73	2	yes	1	6	58758117	OS04G0657500 PROTEIN (PTHR46086:SF18)	triacylglycerol lipase activity
SORBI_3008G004800	Ferritin	""	CTL	CC;MF	TG	1	5.915794e-11	0.570772	10.73	11	yes	2	8	423697	FERRITIN-1, CHLOROPLASTIC (PTHR11431:SF125)	chloroplast | ferric iron binding
SORBI_3005G144300	Patatin	LIPID enzyme/transport	CTL	CC;MF	TG	4	3.098264e-10	0.507024	10.73	44	yes	4	5	60880595	PATATIN-LIKE PHOSPHOLIPASE DOMAIN-CONTAINING PROTEIN 4 (PTHR12406:SF7)	chloroplast | hydrolase activity | membrane | triacylglycerol lipase activity
SORBI_3005G146300	Purple acid phosphatase	""	CTL	CC;MF	TG	4	2.708965e-09	0.528912	10.73	12	yes	3	5	61331196	PURPLE ACID PHOSPHATASE (PTHR10161:SF38)	extracellular region | ferric iron binding | hydrolase activity
SORBI_3004G331900	Transmembrane 9 superfamily member	transport	LIN	CC	AEG	2	8.242337e-12	0.873158	10.63	2	yes	1	4	66490598	TRANSMEMBRANE 9 SUPERFAMILY MEMBER 4 (PTHR10766:SF55)	endosome membrane
SORBI_3003G394200	Vps53 N-terminal domain-containing protein	repeat-associated domain	LIN	CC	AEG	1	1.080235e-09	0.648367	10.63	2	yes	1	3	70501836	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 53 HOMOLOG (PTHR12820:SF0)	endosome membrane
SORBI_3010G214100	D-3-phosphoglycerate dehydrogenase	""	LIN	BP	PC	3	5.788243e-15	0.590019	9.95	2	yes	1	10	55704057	D-3-PHOSPHOGLYCERATE DEHYDROGENASE 2, CHLOROPLASTIC (PTHR42938:SF46)	L-serine biosynthetic process
SORBI_3006G243400	D-3-phosphoglycerate dehydrogenase	""	LIN	BP	PC	3	1.258093e-13	1	9.95	2	yes	1	6	58360791	D-3-PHOSPHOGLYCERATE DEHYDROGENASE 3, CHLOROPLASTIC (PTHR42938:SF5)	L-serine biosynthetic process
SORBI_3004G103700	Uncharacterized protein	""	CTL;LIN	BP;CC;MF	PC;TG	1	2.82693e-10	0.620552	9.95	11	yes	5	4	9760081	LARGE RIBOSOMAL SUBUNIT PROTEIN UL16Z (PTHR11726:SF30)	cytosolic large ribosomal subunit | response to UV-B | ribosome | structural constituent of ribosome | translation
SORBI_3009G042800	DUF4378 domain-containing protein	repeat-associated domain	LIN	BP	PC	2	9.73728e-10	0.747893	9.95	2	yes	1	9	4079957	COILED-COIL DOMAIN-CONTAINING PROTEIN SCD2 (PTHR31762:SF17)	cytokinesis by cell plate formation
SORBI_3004G104700	Aspartate aminotransferase	metabolic enzyme	LIN	MF	PC	1	1.000563e-09	0.419536	9.95	2	yes	1	4	9865520	ASPARTATE AMINOTRANSFERASE (PTHR11879:SF45)	L-aspartate:2-oxoglutarate transaminase activity
SORBI_3003G412300	Coiled-coil domain-containing protein SCD2	repeat-associated domain	LIN	BP	PC	1	1.513461e-09	0.811693	9.95	2	yes	1	3	71957823	COILED-COIL DOMAIN-CONTAINING PROTEIN SCD2 (PTHR31762:SF4)	cytokinesis by cell plate formation
SORBI_3003G370800	Aminotransferase class I_classII domain-containing protein	metabolic enzyme	LIN	MF	PC	1	2.131314e-09	0.405423	9.95	2	yes	1	3	68681474	BIFUNCTIONAL ASPARTATE AMINOTRANSFERASE AND GLUTAMATE_ASPARTATE-PREPHENATE AMINOTRANSFERASE (PTHR43795:SF2)	L-aspartate:2-oxoglutarate transaminase activity
SORBI_3001G383000	Uncharacterized protein	""	LIN	BP	PC	1	3.265054e-09	0.419683	9.95	2	yes	1	1	67060895	OS03G0332500 PROTEIN (PTHR11726:SF41)	response to UV-B
SORBI_3009G172950	DNA helicase	""	LIN	BP;CC;MF	PC	1	7.971762e-09	1	9.95	86	yes	7	9	52798474	DNA REPLICATION LICENSING FACTOR MCM3-RELATED (PTHR11630:SF46)	ATP binding | ATP hydrolysis activity | DNA binding | double-strand break repair via break-induced replication | mitotic DNA replication initiation | nucleus | single-stranded DNA binding
SORBI_3004G002350	Small nuclear ribonucleoprotein Sm D3	""	LIN	CC	AEG;DG;DGDG;FA;GalCer;MG;MGDG;PG;SQDG	11	3.849136e-19	0.477958	9.83	38	yes	2	4	184257	SMALL NUCLEAR RIBONUCLEOPROTEIN SM D3 (PTHR23338:SF17)	U5 snRNP | nucleus
SORBI_3002G186000	OCRE domain-containing protein	repeat-associated domain	LIN	CC	FA	2	5.881396e-11	0.617701	9.83	2	yes	1	2	57016289	CD2 ANTIGEN CYTOPLASMIC TAIL-BINDING PROTEIN 2 (PTHR13138:SF3)	U5 snRNP
SORBI_3010G125700	Proteasome activator subunit 4	""	CTL;LIN	CC	SQDG;TG	3	5.483313e-12	0.89191	9.79	55	yes	3	10	15557931	PROTEASOME ACTIVATOR COMPLEX SUBUNIT 4 (PTHR32170:SF3)	cytoplasm | nuclear speck | nucleus
SORBI_3010G107901	Uncharacterized protein	""	LIN	CC;MF	SQDG	1	1.346217e-10	0.469419	9.79	20	yes	3	10	10651330	""	nuclear speck | nucleic acid binding | zinc ion binding
SORBI_3003G087000	Uncharacterized protein	""	LIN	CC	AEG;DG;DGDG;FA;GalCer;MG;MGDG;PE;PG;SQDG	11	4.464413e-20	0.842978	9.75	10	yes	1	3	7543557	TRANSMEMBRANE PROTEIN 214 (PTHR13448:SF0)	endoplasmic reticulum membrane
SORBI_3003G368300	BZIP domain-containing protein	repeat-associated domain	CTL;LIN	BP;CC;MF	PA;PC	1	7.022179e-10	0.463977	9.69	86	yes	3	3	68401519	BZIP TRANSCRIPTION FACTOR 12 (PTHR22952:SF392)	nucleus | regulation of DNA-templated transcription | sequence-specific DNA binding
SORBI_3010G193300	Phosphatidic acid phosphatase type 2_haloperoxidase domain-containing protein	metabolic enzyme	CTL	BP;CC;MF	TG	1	1.931837e-10	0.586877	9.54	44	yes	4	10	53532486	PHOSPHATIDIC ACID PHOSPHATASE TYPE 2_HALOPEROXIDASE DOMAIN-CONTAINING PROTEIN (PTHR10165:SF167)	membrane | phosphatidate phosphatase activity | phospholipid dephosphorylation | phospholipid metabolic process
SORBI_3001G122100	Protein kinase domain-containing protein	metabolic enzyme	CTL	CC;MF	TG	1	2.499299e-09	0.533923	9.54	2	yes	2	1	9615157	DUAL SPECIFICITY PROTEIN KINASE TTK (PTHR22974:SF21)	kinetochore | protein serine/threonine/tyrosine kinase activity
SORBI_3003G078700	Phosphatidic acid phosphatase type 2_haloperoxidase domain-containing protein	metabolic enzyme	CTL	BP;CC;MF	TG	1	3.140747e-09	0.623849	9.54	44	yes	4	3	6758539	LIPID PHOSPHATE PHOSPHATASE 3, CHLOROPLASTIC-RELATED (PTHR10165:SF203)	membrane | phosphatidate phosphatase activity | phospholipid dephosphorylation | phospholipid metabolic process
SORBI_3004G202500	Protein kinase domain-containing protein	metabolic enzyme	CTL	CC;MF	TG	1	5.514038e-09	0.409374	9.54	50	yes	2	4	55461614	SERINE_THREONINE-PROTEIN KINASE AFC2 (PTHR45646:SF19)	nucleus | protein serine/threonine/tyrosine kinase activity
SORBI_3003G382600	Uncharacterized protein	""	LIN	BP;CC	FA;PC	2	1.296771e-11	0.762504	9.44	97	yes	5	3	69606054	OS01G0888800 PROTEIN (PTHR36023:SF5)	cytoplasm | endoplasmic reticulum | membrane | nucleus | positive regulation of organ growth
SORBI_3004G181800	Uncharacterized protein	""	LIN	BP;CC	FA;PC;TG	6	2.053025e-10	0.956084	9.44	97	yes	5	4	53500071	ARGOS7 (PTHR38928:SF7)	cytoplasm | endoplasmic reticulum | membrane | nucleus | positive regulation of organ growth
SORBI_3001G036050	Transcription factor IIIC 90kDa subunit N-terminal domain-containing protein	repeat-associated domain	LIN	BP;CC	TG	3	2.359303e-13	0.79973	9.29	2	yes	2	1	2695391	GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 4 (PTHR15496:SF2)	transcription factor TFIIIC complex | transcription initiation at RNA polymerase III promoter
SORBI_3003G385500	Lipoxygenase	""	LIN	BP	PC;TG	3	1.442762e-11	0.44229	9.29	7	yes	2	3	69796879	LINOLEATE 9S-LIPOXYGENASE 2 (PTHR11771:SF54)	lipid oxidation | response to wounding
SORBI_3003G107500	Protein CHROMATIN REMODELING 8	""	LIN	BP;CC;MF	TG	2	1.139756e-10	0.450033	9.29	55	yes	4	3	9720318	DNA EXCISION REPAIR PROTEIN ERCC-6-RELATED (PTHR45629:SF7)	ATP binding | DNA repair | nucleus | transcription-coupled nucleotide-excision repair
SORBI_3004G223600	B-block binding subunit of TFIIIC domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	TG	3	4.880199e-10	0.597276	9.29	55	yes	4	4	57429203	GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 1 (PTHR15180:SF1)	DNA binding | nucleus | transcription factor TFIIIC complex | transcription initiation at RNA polymerase III promoter
SORBI_3001G125800	Lipoxygenase	""	LIN	BP	PC;TG	2	6.794453e-10	0.426811	9.29	7	yes	2	1	9902653	LINOLEATE 9S-LIPOXYGENASE 5 (PTHR11771:SF112)	lipid oxidation | response to wounding
SORBI_3003G385900	Lipoxygenase	""	LIN	BP	TG	1	1.205825e-09	0.661559	9.29	2	yes	1	3	69827192	LIPOXYGENASE (PTHR11771:SF108)	lipid oxidation
SORBI_3002G374200	DNA-directed RNA polymerase subunit	""	LIN	BP	TG	2	1.561991e-09	0.776886	9.29	2	yes	1	2	73204682	DNA-DIRECTED RNA POLYMERASE SUBUNIT (PTHR11239:SF16)	transcription-coupled nucleotide-excision repair
SORBI_3003G324400	AP 37 protein	""	LIN	CC;MF	FA;LPC;PG	4	1.277574e-14	0.547411	8.88	38	yes	3	3	65109839	OS01G0797600 PROTEIN (PTHR31677:SF168)	DNA binding | DNA-binding transcription factor activity | nucleus
SORBI_3003G324500	AP2_ERF domain-containing protein	repeat-associated domain	LIN	CC;MF	FA;LPC;PG	4	1.277574e-14	0.624107	8.88	38	yes	3	3	65120997	ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR 12 (PTHR31677:SF202)	DNA binding | DNA-binding transcription factor activity | nucleus
SORBI_3005G014800	AP2_ERF domain-containing protein	repeat-associated domain	CTL	BP;MF	PA	1	1.041704e-09	0.600776	8.88	2	yes	2	5	1333156	AP2_EREBP TRANSCRIPTION FACTOR SUPERFAMILY PROTEIN-RELATED (PTHR31190:SF200)	DNA-binding transcription factor activity | regulation of DNA-templated transcription
SORBI_3003G406600	SBP-type domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	AEG;DG;DGDG;FA;GalCer;MG;MGDG;PC;PG;SQDG	11	2.698367e-17	1	8.85	86	yes	4	3	71419053	SQUAMOSA PROMOTER-BINDING-LIKE PROTEIN 4 (PTHR31251:SF106)	DNA binding | DNA-binding transcription activator activity | nucleus | positive regulation of DNA-templated transcription
