GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3002G117300	Thaumatin-like protein	OS07G0419300 PROTEIN (PTHR31048:SF218)			defense response(GO:0006952)		2	14484015	14488033	SNP_14489897	14489897	3.76E-13	4	TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14489897	1	4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3002G117400	C2H2-type domain-containing protein	OS07G0419800 PROTEIN (PTHR31197:SF7)		DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	2	14490714	14494222	SNP_14489897	14489897	3.76E-13	4	TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14489897	1	4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3002G117500	Glycosyltransferase family 28 N-terminal domain-containing protein	OS07G0419500 PROTEIN (PTHR48050:SF10)	glycosyltransferase(PC00111)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);hexosyltransferase activity(GO:0016758);sterol 3-beta-glucosyltransferase activity(GO:0016906)	carbohydrate metabolic process(GO:0005975);lipid metabolic process(GO:0006629);steroid biosynthetic process(GO:0006694);steroid metabolic process(GO:0008202);post-embryonic development(GO:0009791);fruit development(GO:0010154);sterol metabolic process(GO:0016125);sterol biosynthetic process(GO:0016126)		2	14504220	14513724	SNP_14489897	14489897	3.76E-13	4	TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14489897	1	4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3003G082300	SHSP domain-containing protein	17.9 KDA HEAT SHOCK PROTEIN 2 (PTHR11527:SF370)	chaperone(PC00072)	unfolded protein binding(GO:0051082)	protein folding(GO:0006457);response to heat(GO:0009408);response to salt stress(GO:0009651);response to hydrogen peroxide(GO:0042542);protein complex oligomerization(GO:0051259)		3	7065028	7066220	SNP_7081455	7081455	1.37E-12	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); TG(14:0_18:3_18:3)"	SNP_7081455; SNP_7067148; SNP_7087699	3	3.7e-09; 3.7e-09; 1.8e-09; 1.4e-12
SORBI_3003G082401	Protein kinase domain-containing protein	RECEPTOR SERINE_THREONINE KINASE (PTHR27009:SF128)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)		membrane(GO:0016020)	3	7074781	7077567	SNP_7081455	7081455	1.37E-12	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); TG(14:0_18:3_18:3)"	SNP_7081455; SNP_7067148; SNP_7087699	3	3.7e-09; 3.7e-09; 1.8e-09; 1.4e-12
SORBI_3003G082500	SHSP domain-containing protein	16.6 KDA HEAT SHOCK PROTEIN (PTHR11527:SF389)	chaperone(PC00072)	unfolded protein binding(GO:0051082)	protein folding(GO:0006457);response to heat(GO:0009408);response to salt stress(GO:0009651);response to hydrogen peroxide(GO:0042542);protein complex oligomerization(GO:0051259)		3	7078511	7079627	SNP_7081455	7081455	1.37E-12	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); TG(14:0_18:3_18:3)"	SNP_7081455; SNP_7067148; SNP_7087699	3	3.7e-09; 3.7e-09; 1.8e-09; 1.4e-12
SORBI_3003G082600	EF-hand domain-containing protein	CALCIUM-BINDING PROTEIN CML27-RELATED (PTHR10891:SF814)	calmodulin-related(PC00061)	calcium ion binding(GO:0005509);metal ion binding(GO:0046872)			3	7081834	7084517	SNP_7081455	7081455	1.37E-12	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); TG(14:0_18:3_18:3)"	SNP_7081455; SNP_7067148; SNP_7087699	3	3.7e-09; 3.7e-09; 1.8e-09; 1.4e-12
SORBI_3003G082700	GH10 domain-containing protein	OS01G0134900 PROTEIN (PTHR31490:SF14)	metalloprotease(PC00153)	"hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798);endo-1,4-beta-xylanase activity(GO:0031176)"	polysaccharide catabolic process(GO:0000272);carbohydrate metabolic process(GO:0005975);xylan catabolic process(GO:0045493)		3	7088406	7091241	SNP_7081455	7081455	1.37E-12	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1); TG(14:0_18:3_18:3)"	SNP_7081455; SNP_7067148; SNP_7087699	3	3.7e-09; 3.7e-09; 1.8e-09; 1.4e-12
SORBI_3001G173700	UspA domain-containing protein	ADENINE NUCLEOTIDE ALPHA HYDROLASE-LIKE SUPERFAMILY PROTEIN (PTHR47000:SF11)	hydrolase(PC00121)				1	14606231	14608030	SNP_14591459	14591459	1.79E-12	4	FA(22:1); PC(18:2_20:4); TG(14:0_18:2_18:3); TG(14:0_18:3_18:3)	SNP_14591459; SNP_14600303	2	9.3e-11; 1.8e-12; 1.7e-09; 3.9e-09
SORBI_3001G173800	Nucleolar protein 14	NUCLEOLAR PROTEIN 14 (PTHR23183:SF0)	RNA metabolism protein(PC00031)		rRNA processing(GO:0006364);maturation of SSU-rRNA(GO:0030490);ribosome biogenesis(GO:0042254)	nucleolus(GO:0005730);Noc4p-Nop14p complex(GO:0030692);small-subunit processome(GO:0032040)	1	14611576	14619053	SNP_14591459	14591459	1.79E-12	4	FA(22:1); PC(18:2_20:4); TG(14:0_18:2_18:3); TG(14:0_18:3_18:3)	SNP_14591459; SNP_14600303	2	9.3e-11; 1.8e-12; 1.7e-09; 3.9e-09
SORBI_3001G189100	Clathrin_coatomer adaptor adaptin-like N-terminal domain-containing protein	COATOMER SUBUNIT BETA-1 (PTHR10635:SF3)	vesicle coat protein(PC00235)		intracellular protein transport(GO:0006886);endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);intra-Golgi vesicle-mediated transport(GO:0006891)	cytoplasm(GO:0005737);COPI vesicle coat(GO:0030126)	1	16709880	16711412	SNP_16691193	16691193	1.89E-12	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_16691193; SNP_16732391	2	1.9e-12; 6.6e-09; 7.5e-09; 5.7e-09
SORBI_3001G383700	EF-hand domain-containing protein	CALCIUM-BINDING PROTEIN CML27-RELATED (PTHR10891:SF963)	calmodulin-related(PC00061)	calcium ion binding(GO:0005509);metal ion binding(GO:0046872)			1	67116549	67122800	SNP_67138483	67138483	2.00E-12	4	PC(16:0_22:5); PC(18:0_20:4); PC(18:1_24:1); Ubidecarenone	SNP_67138483	1	1.3e-10; 5.2e-09; 2.0e-12; 3.2e-11
SORBI_3001G383800	EF-hand domain-containing protein	CALCIUM-BINDING PROTEIN CML27-RELATED (PTHR10891:SF963)	calmodulin-related(PC00061)	calcium ion binding(GO:0005509);metal ion binding(GO:0046872)			1	67122589	67126203	SNP_67138483	67138483	2.00E-12	4	PC(16:0_22:5); PC(18:0_20:4); PC(18:1_24:1); Ubidecarenone	SNP_67138483	1	1.3e-10; 5.2e-09; 2.0e-12; 3.2e-11
SORBI_3001G383900	Ycf54-like protein	YCF54 (PTHR35319:SF2)		magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity(GO:0048529)	chlorophyll biosynthetic process(GO:0015995)		1	67126297	67128683	SNP_67138483	67138483	2.00E-12	4	PC(16:0_22:5); PC(18:0_20:4); PC(18:1_24:1); Ubidecarenone	SNP_67138483	1	1.3e-10; 5.2e-09; 2.0e-12; 3.2e-11
SORBI_3001G384000	Uncharacterized protein	EXPRESSED PROTEIN (PTHR31008:SF5)					1	67138883	67145110	SNP_67138483	67138483	2.00E-12	4	PC(16:0_22:5); PC(18:0_20:4); PC(18:1_24:1); Ubidecarenone	SNP_67138483	1	1.3e-10; 5.2e-09; 2.0e-12; 3.2e-11
SORBI_3001G384100	"phosphoglycerate mutase (2,3-diphosphoglycerate-independent)"	"2,3-BISPHOSPHOGLYCERATE-INDEPENDENT PHOSPHOGLYCERATE MUTASE (PTHR31637:SF0)"	mutase(PC00160)	catalytic activity(GO:0003824);phosphoglycerate mutase activity(GO:0004619);isomerase activity(GO:0016853);manganese ion binding(GO:0030145);metal ion binding(GO:0046872)	carbohydrate metabolic process(GO:0005975);glucose catabolic process(GO:0006007);glycolytic process(GO:0006096);response to blue light(GO:0009637);response to carbon dioxide(GO:0010037);stomatal movement(GO:0010118)	cytoplasm(GO:0005737)	1	67144358	67148346	SNP_67138483	67138483	2.00E-12	4	PC(16:0_22:5); PC(18:0_20:4); PC(18:1_24:1); Ubidecarenone	SNP_67138483	1	1.3e-10; 5.2e-09; 2.0e-12; 3.2e-11
SORBI_3010G171000	Phospholipid-transporting ATPase	PHOSPHOLIPID-TRANSPORTING ATPASE (PTHR24092:SF150)	primary active transporter(PC00068)	nucleotide binding(GO:0000166);magnesium ion binding(GO:0000287);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);metal ion binding(GO:0046872);ATPase-coupled intramembrane lipid transporter activity(GO:0140326)	phospholipid transport(GO:0015914);phospholipid translocation(GO:0045332)	plasma membrane(GO:0005886);membrane(GO:0016020)	10	50259168	50266659	SNP_50238215	50238215	3.13E-12	4	TG(18:2_18:3_22:1); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_50238215; SNP_50236676; SNP_50237887	3	4.7e-12; 4.7e-09; 3.1e-12; 5.1e-11
SORBI_3003G083200	Uncharacterized protein	PROTEIN SAR DEFICIENT 1 (PTHR31713:SF42)		DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);calmodulin binding(GO:0005516);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355);regulation of salicylic acid biosynthetic process(GO:0080142)	nucleus(GO:0005634)	3	7131291	7133895	SNP_7120849	7120849	3.97E-12	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Oxo fatty acid (18:3)"	SNP_7120849	1	4.0e-12; 4.0e-12; 5.3e-09; 3.8e-09
SORBI_3010G172200	Tyrosine N-monooxygenase	PHENYLALANINE N-MONOOXYGENASE (PTHR24298:SF675)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)"	secondary metabolite biosynthetic process(GO:0044550)	membrane(GO:0016020)	10	50613645	50615380	SNP_50614370	50614370	2.42E-11	4	TG(18:2_18:2_18:4); TG(18:2_18:3_22:1); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_50614370; SNP_50615072	2	2.4e-09; 2.2e-10; 2.1e-09; 2.4e-11
SORBI_3006G244400	Aspergillus nuclease S1	ASPERGILLUS NUCLEASE S1 (PTHR33146:SF22)		"single-stranded DNA endodeoxyribonuclease activity(GO:0000014);nucleic acid binding(GO:0003676);nuclease activity(GO:0004518);endonuclease activity(GO:0004519);RNA endonuclease activity(GO:0004521);hydrolase activity(GO:0016787);hydrolase activity, acting on ester bonds(GO:0016788);metal ion binding(GO:0046872)"	DNA catabolic process(GO:0006308)		6	58429358	58432534	SNP_58457321	58457321	3.69E-11	4	FA(22:1); PC(18:2_20:4); TG(12:0_18:2_18:3); TG(14:0_18:3_18:3)	SNP_58457321; SNP_58404386; SNP_58414174; SNP_58450387	4	3.7e-11; 5.5e-09; 1.5e-09; 5.9e-10
SORBI_3006G244500	Aspergillus nuclease S1	ASPERGILLUS NUCLEASE S1 (PTHR33146:SF13)		"single-stranded DNA endodeoxyribonuclease activity(GO:0000014);nucleic acid binding(GO:0003676);nuclease activity(GO:0004518);endonuclease activity(GO:0004519);RNA endonuclease activity(GO:0004521);hydrolase activity(GO:0016787);hydrolase activity, acting on ester bonds(GO:0016788);metal ion binding(GO:0046872)"	DNA catabolic process(GO:0006308)		6	58434870	58436797	SNP_58457321	58457321	3.69E-11	4	FA(22:1); PC(18:2_20:4); TG(12:0_18:2_18:3); TG(14:0_18:3_18:3)	SNP_58457321; SNP_58412599; SNP_58414174; SNP_58450387	4	3.7e-11; 5.5e-09; 1.5e-09; 5.9e-10
SORBI_3006G244600	aminoacyl-tRNA hydrolase	AMINOACYL-TRNA HYDROLASE (PTHR12649:SF30)		peptidyl-tRNA hydrolase activity(GO:0004045);hydrolase activity(GO:0016787)		cytosol(GO:0005829)	6	58437245	58440354	SNP_58457321	58457321	3.69E-11	4	FA(22:1); PC(18:2_20:4); TG(12:0_18:2_18:3); TG(14:0_18:3_18:3)	SNP_58457321; SNP_58412599; SNP_58414174; SNP_58450387	4	3.7e-11; 5.5e-09; 1.5e-09; 5.9e-10
SORBI_3001G384300	HTH myb-type domain-containing protein	PROTEIN PHOSPHATE STARVATION RESPONSE 1 (PTHR31314:SF21)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)		1	67174725	67180566	SNP_67183097	67183097	6.59E-11	4	PC(16:0_22:5); PC(18:1_24:1); PE(16:0_18:1); Ubidecarenone	SNP_67183097; SNP_67181489	2	5.7e-09; 6.6e-11; 4.7e-09; 7.2e-10
SORBI_3001G384400	"Alpha-1,3-glucosyltransferase"	"DOLICHYL PYROPHOSPHATE MAN9GLCNAC2 ALPHA-1,3-GLUCOSYLTRANSFERASE (PTHR12413:SF1)"	glycosyltransferase(PC00111)	"transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);hexosyltransferase activity(GO:0016758);dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity(GO:0042281)"	dolichol-linked oligosaccharide biosynthetic process(GO:0006488)	endoplasmic reticulum membrane(GO:0005789)	1	67185876	67188987	SNP_67183097	67183097	6.59E-11	4	PC(16:0_22:5); PC(18:1_24:1); PE(16:0_18:1); Ubidecarenone	SNP_67183097; SNP_67181489	2	5.7e-09; 6.6e-11; 4.7e-09; 7.2e-10
SORBI_3001G384500	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR48006:SF96)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	regulation of innate immune response(GO:0045088)	plasma membrane(GO:0005886);membrane(GO:0016020)	1	67188882	67194903	SNP_67183097	67183097	6.59E-11	4	PC(16:0_22:5); PC(18:1_24:1); PE(16:0_18:1); Ubidecarenone	SNP_67183097; SNP_67181489	2	5.7e-09; 6.6e-11; 4.7e-09; 7.2e-10
SORBI_3001G384600	Endoglucanase	ENDOGLUCANASE 9 (PTHR22298:SF36)		"hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);cellulase activity(GO:0008810);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)"	polysaccharide catabolic process(GO:0000272);carbohydrate metabolic process(GO:0005975);cellulose catabolic process(GO:0030245)		1	67201155	67205912	SNP_67183097	67183097	6.59E-11	4	PC(16:0_22:5); PC(18:1_24:1); PE(16:0_18:1); Ubidecarenone	SNP_67183097; SNP_67181489	2	5.7e-09; 6.6e-11; 4.7e-09; 7.2e-10
SORBI_3001G219400	ALOG domain-containing protein	PROTEIN G1-LIKE5 (PTHR31165:SF123)		DNA binding(GO:0003677)	mRNA transcription(GO:0009299);response to light stimulus(GO:0009416)	nucleus(GO:0005634)	1	20561567	20562732	SNP_20556940	20556940	1.07E-10	4	PC(18:0_20:4); PC(18:2_20:4); TG(12:0_18:1_18:3); TG(12:0_18:2_18:3)	SNP_20556940; SNP_20574694; SNP_20570178	3	4.0e-09; 2.2e-10; 6.5e-09; 1.1e-10
SORBI_3001G219600	Importin N-terminal domain-containing protein	IMPORTIN-13 (PTHR12363:SF33)	transporter(PC00227)	small GTPase binding(GO:0031267)	protein import into nucleus(GO:0006606);intracellular protein transport(GO:0006886)	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	20591235	20610627	SNP_20574694	20574694	2.19E-10	4	PC(18:0_20:4); PC(18:2_20:4); TG(12:0_18:1_18:3); TG(12:0_18:2_18:3)	SNP_20574694; SNP_20570178	2	6.8e-09; 2.2e-10; 6.5e-09; 2.5e-10
SORBI_3001G311833	Uncharacterized protein						1	59861736	59863679	SNP_59868816	59868816	5.25E-10	4	DG(18:0_18:2_0:0); PC(14:0_18:0); PC(14:0_18:2); PE(18:0_18:3)	SNP_59868816; SNP_59849052; SNP_59887350	3	5.3e-09; 1.3e-09; 1.1e-09; 5.3e-10
SORBI_3001G311866	No apical meristem-associated C-terminal domain-containing protein	OS10G0563100 PROTEIN (PTHR45224:SF15)					1	59866325	59869067	SNP_59868816	59868816	5.25E-10	4	DG(18:0_18:2_0:0); PC(14:0_18:0); PC(14:0_18:2); PE(18:0_18:3)	SNP_59868816; SNP_59849052; SNP_59887350	3	5.3e-09; 1.3e-09; 1.1e-09; 5.3e-10
SORBI_3001G188400	THH1_TOM1_TOM3 domain-containing protein	OS03G0565600 PROTEIN (PTHR31142:SF34)				vacuolar membrane(GO:0005774);plant-type vacuole membrane(GO:0009705)	1	16651831	16657630	SNP_16664627	16664627	5.38E-10	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Oxo fatty acid (18:3)"	SNP_16664627; SNP_16676885	2	5.4e-10; 5.4e-10; 6.2e-09; 7.1e-09
SORBI_3001G238100	Expansin	EXPANSIN (PTHR31867:SF139)			plant-type cell wall organization(GO:0009664);cell wall organization(GO:0071555)	extracellular region(GO:0005576);membrane(GO:0016020)	1	24465182	24466545	SNP_24441286	24441286	5.62E-10	4	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE"	SNP_24441286; SNP_24473626	2	2.4e-09; 5.6e-10; 5.6e-10; 5.2e-09
SORBI_3002G115801	DUF1618 domain-containing protein	OS01G0182100 PROTEIN (PTHR33086:SF62)					2	14255821	14258542	SNP_14264341	14264341	1.74E-09	4	TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:3_18:3_18:3)	SNP_14264341; SNP_14233391	2	3.1e-09; 8.2e-09; 1.7e-09; 2.9e-09
SORBI_3005G028600	E3 ubiquitin-protein ligase listerin	E3 UBIQUITIN-PROTEIN LIGASE LISTERIN (PTHR12389:SF0)	ubiquitin-protein ligase(PC00234)	zinc ion binding(GO:0008270);transferase activity(GO:0016740);ribosomal large subunit binding(GO:0043023);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	protein ubiquitination(GO:0016567);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161);rescue of stalled ribosome(GO:0072344);ribosome-associated ubiquitin-dependent protein catabolic process(GO:1990116)	cytosol(GO:0005829);RQC complex(GO:1990112)	5	2548326	2560014	SNP_2583327	2583327	3.55E-09	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:1_24:1); Ubidecarenone"	SNP_2583327; SNP_2565353	2	5.4e-09; 5.4e-09; 3.6e-09; 3.6e-09
SORBI_3005G028700	EF-hand domain-containing protein	CALCIUM-BINDING PROTEIN CML49-RELATED (PTHR46824:SF1)		calcium ion binding(GO:0005509)			5	2560176	2569307	SNP_2583327	2583327	3.55E-09	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:1_24:1); Ubidecarenone"	SNP_2583327; SNP_2565353	2	5.4e-09; 5.4e-09; 3.6e-09; 3.6e-09
SORBI_3005G028800	Saccharopine dehydrogenase NADP binding domain-containing protein	CARBOXYNORSPERMIDINE SYNTHASE (PTHR43796:SF2)					5	2574514	2578988	SNP_2583327	2583327	3.55E-09	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:1_24:1); Ubidecarenone"	SNP_2583327; SNP_2565353	2	5.4e-09; 5.4e-09; 3.6e-09; 3.6e-09
SORBI_3005G028900	Cytochrome C biogenesis protein transmembrane domain-containing protein	CYTOCHROME C-TYPE BIOGENESIS CCDA-LIKE CHLOROPLASTIC PROTEIN (PTHR31272:SF6)			cytochrome b6f complex assembly(GO:0010190);cytochrome complex assembly(GO:0017004);cell redox homeostasis(GO:0045454)	chloroplast(GO:0009507);membrane(GO:0016020);plastid thylakoid membrane(GO:0055035)	5	2579825	2583726	SNP_2583327	2583327	3.55E-09	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:1_24:1); Ubidecarenone"	SNP_2583327; SNP_2565353	2	5.4e-09; 5.4e-09; 3.6e-09; 3.6e-09
SORBI_3005G029000	Uncharacterized protein	OS11G0140900 PROTEIN (PTHR34567:SF10)					5	2587624	2591380	SNP_2583327	2583327	3.55E-09	4	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; PC(18:1_24:1); Ubidecarenone"	SNP_2583327; SNP_2565353	2	5.4e-09; 5.4e-09; 3.6e-09; 3.6e-09
SORBI_3010G056500	Uncharacterized protein						10	4407833	4408475	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4405495	2	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056600	Acidic protein						10	4409990	4410545	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4405495	2	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056700	Zinc finger GRF-type domain-containing protein	OS02G0474200 PROTEIN (PTHR33680:SF7)					10	4427611	4428258	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4405495	2	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056800	Acidic protein						10	4429886	4430970	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4405495	2	1.2e-16; 2.1e-10; 2.1e-10
SORBI_3010G056900	Acidic protein						10	4441538	4442682	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4442108	2	1.2e-16; 7.9e-09; 7.9e-09
SORBI_3010G057000	EF-hand domain-containing protein	CALCIUM-BINDING PROTEIN CML30-RELATED (PTHR10891:SF796)	calmodulin-related(PC00061)	calcium ion binding(GO:0005509);metal ion binding(GO:0046872)			10	4450365	4451102	SNP_4429472	4429472	1.15E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE"	SNP_4429472; SNP_4442108	2	1.2e-16; 7.9e-09; 7.9e-09
SORBI_3008G079032	Uncharacterized protein						8	12582386	12584652	SNP_12601045	12601045	3.31E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; Cer(24:1); PC(18:2_20:4)"	SNP_12601045; SNP_12603393; SNP_12582444	3	3.3e-16; 3.6e-10; 6.0e-11
SORBI_3008G079100	Secreted protein						8	12589386	12592726	SNP_12601045	12601045	3.31E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; Cer(24:1); PC(18:2_20:4)"	SNP_12601045; SNP_12603393; SNP_12582444	3	3.3e-16; 3.6e-10; 6.0e-11
SORBI_3008G079200	EF-hand domain-containing protein	CALMODULIN-LIKE PROTEIN 3 (PTHR10891:SF802)	calmodulin-related(PC00061)	calcium ion binding(GO:0005509);metal ion binding(GO:0046872)			8	12595330	12596870	SNP_12601045	12601045	3.31E-16	3	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; Cer(24:1); PC(18:2_20:4)"	SNP_12601045; SNP_12603393; SNP_12582444	3	3.3e-16; 3.6e-10; 6.0e-11
SORBI_3004G007400	CCT domain-containing protein					nucleus(GO:0005634)	4	659396	662379	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_670216; SNP_681699	2	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007500	Uncharacterized protein	INACTIVE LINOLENATE HYDROPEROXIDE LYASE-RELATED (PTHR24286:SF49)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);allene oxide synthase activity(GO:0009978);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);lyase activity(GO:0016829);heme binding(GO:0020037);metal ion binding(GO:0046872)"	lipid metabolic process(GO:0006629);fatty acid metabolic process(GO:0006631);fatty acid biosynthetic process(GO:0006633);carboxylic acid metabolic process(GO:0019752);oxylipin biosynthetic process(GO:0031408)		4	665105	667038	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_670216; SNP_681699	2	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007550	Uncharacterized protein	VACUOLAR ATP SYNTHASE CATALYTIC SUBUNIT-RELATED _ V-ATPASE-RELATED _ VACUOLAR PROTON PUMP-LIKE PROTEIN (PTHR34892:SF2)	ATP synthase(PC00002)				4	673132	673735	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_670216; SNP_681699	2	4.6e-09; 4.6e-09; 4.9e-15
SORBI_3004G007600	Glycosyltransferase	"BETA-1,2-XYLOSYLTRANSFEREASE XAX1 (PTHR20961:SF27)"	glycosyltransferase(PC00111)	transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);pentosyltransferase activity(GO:0016763);UDP-xylosyltransferase activity(GO:0035252)	plant-type cell wall organization(GO:0009664)	Golgi membrane(GO:0000139)	4	678310	681085	SNP_670216	670216	4.93E-15	3	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; FA(22:1)"	SNP_670216; SNP_681699	2	4.6e-09; 4.6e-09; 4.9e-15
