condition,layer,GeneID,trait,max_r2,best_p
CTL,individual,SORBI_3001G254400,TG(16:0_18:1_18:2),0.865269,5.31203e-10
CTL,individual,SORBI_3001G254400,TG(16:0_18:1_20:0),0.865269,6.386481e-10
CTL,individual,SORBI_3001G254400,TG(16:0_18:1_20:1),0.865269,6.813744e-11
CTL,individual,SORBI_3001G254400,TG(16:1_18:1_18:1),0.865269,6.17092e-11
CTL,individual,SORBI_3001G254400,TG(18:0_18:2_18:2),0.865269,4.296904e-11
CTL,individual,SORBI_3001G254600,TG(16:0_16:0_18:1),0.867806,1.981263e-10
CTL,individual,SORBI_3001G254600,TG(16:0_16:0_20:1),0.870158,5.712934e-12
CTL,individual,SORBI_3001G254600,TG(16:0_18:0_18:2),0.867806,1.064637e-10
CTL,individual,SORBI_3001G254600,TG(16:0_18:1_18:1),0.873838,9.940457e-12
CTL,individual,SORBI_3001G254600,TG(16:0_18:1_18:2),0.867806,5.31203e-10
CTL,individual,SORBI_3001G254600,TG(16:0_18:1_20:0),0.867806,6.386481e-10
CTL,individual,SORBI_3001G254600,TG(16:0_18:1_20:1),0.867806,6.813744e-11
CTL,individual,SORBI_3001G254600,TG(16:1_18:1_18:1),0.867806,6.17092e-11
CTL,individual,SORBI_3001G254600,TG(18:0_18:2_18:2),0.867806,4.296904e-11
CTL,individual,SORBI_3001G254700,TG(16:0_16:0_18:1),0.82269,1.981263e-10
CTL,individual,SORBI_3001G254700,TG(16:0_16:0_20:1),0.837832,5.712934e-12
CTL,individual,SORBI_3001G254700,TG(16:0_18:0_18:2),0.82269,1.064637e-10
CTL,individual,SORBI_3001G254700,TG(16:0_18:1_18:1),0.847266,9.940457e-12
CTL,individual,SORBI_3001G254700,TG(16:0_18:1_18:2),0.82269,5.31203e-10
CTL,individual,SORBI_3001G254700,TG(16:0_18:1_20:0),0.82269,6.386481e-10
CTL,individual,SORBI_3001G254700,TG(16:0_18:1_20:1),0.82269,6.813744e-11
CTL,individual,SORBI_3001G254700,TG(16:1_18:1_18:1),0.82269,6.17092e-11
CTL,individual,SORBI_3001G254700,TG(18:0_18:2_18:2),0.82269,4.296904e-11
CTL,individual,SORBI_3001G259000,TG(16:0_16:0_18:1),0.696232,1.092803e-09
CTL,individual,SORBI_3001G259000,TG(16:0_16:0_20:1),0.696232,3.963542e-11
CTL,individual,SORBI_3001G259000,TG(16:0_18:0_18:2),0.696232,6.083678e-10
CTL,individual,SORBI_3001G259000,TG(16:0_18:1_18:1),0.696232,1.726483e-11
CTL,individual,SORBI_3001G259000,TG(16:0_18:1_18:2),0.696232,1.702043e-09
CTL,individual,SORBI_3001G259000,TG(16:0_18:1_20:0),0.696232,6.726615e-09
CTL,individual,SORBI_3001G259000,TG(16:0_18:1_20:1),0.696232,3.825603e-10
CTL,individual,SORBI_3001G259000,TG(16:1_18:1_18:1),0.696232,1.561864e-10
CTL,individual,SORBI_3001G259000,TG(18:0_18:2_18:2),0.696232,1.824369e-10
CTL,individual,SORBI_3001G259100,TG(16:0_16:0_18:1),0.662693,1.092803e-09
CTL,individual,SORBI_3001G259100,TG(16:0_16:0_20:1),0.662693,3.963542e-11
CTL,individual,SORBI_3001G259100,TG(16:0_18:0_18:2),0.662693,6.083678e-10
CTL,individual,SORBI_3001G259100,TG(16:0_18:1_18:1),0.662693,1.726483e-11
CTL,individual,SORBI_3001G259100,TG(16:0_18:1_18:2),0.662693,1.702043e-09
CTL,individual,SORBI_3001G259100,TG(16:0_18:1_20:0),0.662693,7.385197e-09
CTL,individual,SORBI_3001G259100,TG(16:0_18:1_20:1),0.662693,3.825603e-10
CTL,individual,SORBI_3001G259100,TG(16:1_18:1_18:1),0.662693,1.561864e-10
CTL,individual,SORBI_3001G259100,TG(18:0_18:2_18:2),0.662693,1.824369e-10
CTL,individual,SORBI_3001G259200,TG(16:0_16:0_20:1),0.753765,2.534692e-09
CTL,individual,SORBI_3001G259200,TG(16:0_18:1_18:1),0.753765,1.381723e-09
CTL,individual,SORBI_3001G259200,TG(16:0_18:1_20:0),0.753765,6.726615e-09
CTL,individual,SORBI_3001G259200,TG(18:0_18:2_18:2),0.753765,6.594761e-09
CTL,individual,SORBI_3001G259250,TG(16:0_16:0_20:1),0.748493,2.534692e-09
CTL,individual,SORBI_3001G259250,TG(16:0_18:1_18:1),0.748493,1.381723e-09
CTL,individual,SORBI_3001G259250,TG(16:0_18:1_20:0),0.748493,6.726615e-09
CTL,individual,SORBI_3001G259250,TG(18:0_18:2_18:2),0.748493,6.594761e-09
CTL,individual,SORBI_3001G259400,TG(16:0_16:0_18:1),0.689384,1.092803e-09
CTL,individual,SORBI_3001G259400,TG(16:0_16:0_20:1),0.689384,3.963542e-11
CTL,individual,SORBI_3001G259400,TG(16:0_18:0_18:2),0.689384,6.083678e-10
CTL,individual,SORBI_3001G259400,TG(16:0_18:1_18:1),0.689384,1.726483e-11
CTL,individual,SORBI_3001G259400,TG(16:0_18:1_18:2),0.689384,1.702043e-09
CTL,individual,SORBI_3001G259400,TG(16:0_18:1_20:0),0.689384,7.385197e-09
CTL,individual,SORBI_3001G259400,TG(16:0_18:1_20:1),0.689384,3.825603e-10
CTL,individual,SORBI_3001G259400,TG(16:1_18:1_18:1),0.689384,1.561864e-10
CTL,individual,SORBI_3001G259400,TG(18:0_18:2_18:2),0.689384,1.824369e-10
CTL,individual,SORBI_3001G259600,TG(16:0_16:0_18:1),0.489309,1.092803e-09
CTL,individual,SORBI_3001G259600,TG(16:0_16:0_20:1),0.732836,3.963542e-11
CTL,individual,SORBI_3001G259600,TG(16:0_18:0_18:2),0.489309,6.083678e-10
CTL,individual,SORBI_3001G259600,TG(16:0_18:1_18:1),0.732836,1.726483e-11
CTL,individual,SORBI_3001G259600,TG(16:0_18:1_18:2),0.489309,1.702043e-09
CTL,individual,SORBI_3001G259600,TG(16:0_18:1_20:0),0.732836,6.726615e-09
CTL,individual,SORBI_3001G259600,TG(16:0_18:1_20:1),0.489309,3.825603e-10
CTL,individual,SORBI_3001G259600,TG(16:1_18:1_18:1),0.489309,1.561864e-10
CTL,individual,SORBI_3001G259600,TG(18:0_18:2_18:2),0.732836,1.824369e-10
CTL,individual,SORBI_3001G259700,TG(16:0_16:0_20:1),0.5762,2.534692e-09
CTL,individual,SORBI_3001G259700,TG(16:0_18:1_18:1),0.5762,1.381723e-09
CTL,individual,SORBI_3001G259700,TG(16:0_18:1_20:0),0.5762,6.726615e-09
CTL,individual,SORBI_3001G259700,TG(18:0_18:2_18:2),0.5762,6.594761e-09
CTL,individual,SORBI_3001G259850,TG(16:0_16:0_20:1),0.685018,2.534692e-09
CTL,individual,SORBI_3001G259850,TG(16:0_18:1_18:1),0.685018,1.381723e-09
CTL,individual,SORBI_3001G259850,TG(16:0_18:1_20:0),0.685018,6.726615e-09
CTL,individual,SORBI_3001G259850,TG(18:0_18:2_18:2),0.685018,6.594761e-09
CTL,individual,SORBI_3001G260701,TG(16:0_16:0_20:1),0.786966,7.811029e-09
CTL,individual,SORBI_3001G260850,TG(16:0_16:0_20:1),0.781547,7.811029e-09
CTL,individual,SORBI_3001G261750,AEG(o-15:2_15:0),0.58679,3.164879e-10
CTL,individual,SORBI_3001G261900,AEG(o-15:2_15:0),0.583041,3.164879e-10
CTL,individual,SORBI_3001G262000,AEG(o-15:2_15:0),0.573885,3.164879e-10
CTL,individual,SORBI_3001G263900,gibberellic acid,0.881082,3.891434e-10
CTL,individual,SORBI_3001G264000,gibberellic acid,0.640246,3.891434e-10
CTL,individual,SORBI_3001G264100,gibberellic acid,0.469514,3.891434e-10
CTL,individual,SORBI_3001G265900,TG(16:0_18:1_18:1),0.840313,7.228983e-09
CTL,individual,SORBI_3001G266100,TG(16:0_16:0_20:1),0.638327,1.965897e-09
CTL,individual,SORBI_3001G266100,TG(16:0_18:0_18:2),0.638327,4.240092e-09
CTL,individual,SORBI_3001G266100,TG(16:0_18:1_18:1),0.704575,7.228983e-09
CTL,individual,SORBI_3001G266100,TG(16:0_18:1_20:0),0.638327,7.482918e-09
CTL,individual,SORBI_3001G266100,TG(16:0_18:1_20:1),0.638327,1.480617e-09
CTL,individual,SORBI_3001G266100,TG(16:0_18:1_20:2),0.638327,6.203238e-10
CTL,individual,SORBI_3001G266200,TG(16:0_16:0_20:1),0.814181,1.965897e-09
CTL,individual,SORBI_3001G266200,TG(16:0_18:0_18:2),0.814181,4.240092e-09
CTL,individual,SORBI_3001G266200,TG(16:0_18:1_18:1),0.708557,7.228983e-09
CTL,individual,SORBI_3001G266200,TG(16:0_18:1_20:0),0.814181,7.482918e-09
CTL,individual,SORBI_3001G266200,TG(16:0_18:1_20:1),0.814181,1.480617e-09
CTL,individual,SORBI_3001G266200,TG(16:0_18:1_20:2),0.814181,6.203238e-10
CTL,individual,SORBI_3001G266400,TG(16:0_16:0_20:1),0.480242,1.965897e-09
CTL,individual,SORBI_3001G266400,TG(16:0_18:0_18:2),0.480242,4.240092e-09
CTL,individual,SORBI_3001G266400,TG(16:0_18:1_20:0),0.480242,7.482918e-09
CTL,individual,SORBI_3001G266400,TG(16:0_18:1_20:1),0.480242,1.480617e-09
CTL,individual,SORBI_3001G266400,TG(16:0_18:1_20:2),0.480242,6.203238e-10
CTL,individual,SORBI_3001G266500,TG(16:0_16:0_20:1),0.5339,1.965897e-09
CTL,individual,SORBI_3001G266500,TG(16:0_18:0_18:2),0.5339,4.240092e-09
CTL,individual,SORBI_3001G266500,TG(16:0_18:1_20:0),0.5339,7.482918e-09
CTL,individual,SORBI_3001G266500,TG(16:0_18:1_20:1),0.5339,1.480617e-09
CTL,individual,SORBI_3001G266500,TG(16:0_18:1_20:2),0.5339,6.203238e-10
CTL,individual,SORBI_3001G266700,TG(16:0_16:0_20:1),0.527216,1.965897e-09
CTL,individual,SORBI_3001G266700,TG(16:0_18:0_18:2),0.527216,4.240092e-09
CTL,individual,SORBI_3001G266700,TG(16:0_18:1_20:0),0.527216,7.482918e-09
CTL,individual,SORBI_3001G266700,TG(16:0_18:1_20:1),0.527216,1.480617e-09
CTL,individual,SORBI_3001G266700,TG(16:0_18:1_20:2),0.527216,6.203238e-10
CTL,individual,SORBI_3001G267000,TG(16:0_16:0_20:1),0.679356,1.965897e-09
CTL,individual,SORBI_3001G267000,TG(16:0_18:0_18:2),0.679356,4.240092e-09
CTL,individual,SORBI_3001G267000,TG(16:0_18:1_20:0),0.679356,7.482918e-09
CTL,individual,SORBI_3001G267000,TG(16:0_18:1_20:1),0.679356,1.480617e-09
CTL,individual,SORBI_3001G267000,TG(16:0_18:1_20:2),0.679356,6.203238e-10
CTL,individual,SORBI_3001G285800,TG(16:0_18:1_18:1),1,5.462001e-09
CTL,individual,SORBI_3001G286500,TG(16:0_18:1_18:1),0.484699,5.462001e-09
CTL,individual,SORBI_3001G288900,TG(18:2_20:3_21:0),0.579013,2.36118e-09
CTL,individual,SORBI_3001G289200,TG(18:2_20:3_21:0),0.554912,2.36118e-09
CTL,individual,SORBI_3001G289400,TG(18:2_20:3_21:0),0.649407,2.36118e-09
CTL,individual,SORBI_3001G289600,TG(18:2_20:3_21:0),0.465709,2.36118e-09
CTL,individual,SORBI_3001G289700,TG(18:2_20:3_21:0),0.859215,2.36118e-09
CTL,individual,SORBI_3001G289800,TG(18:2_20:3_21:0),0.873048,2.36118e-09
CTL,individual,SORBI_3001G295500,TG(16:0_16:0_20:1),0.625726,7.958699e-09
CTL,individual,SORBI_3001G295600,TG(16:0_16:0_20:1),1,7.958699e-09
CTL,individual,SORBI_3001G295700,TG(16:0_16:0_20:1),0.599508,7.958699e-09
CTL,individual,SORBI_3001G296000,TG(16:0_16:0_20:1),0.402036,7.958699e-09
CTL,individual,SORBI_3001G305900,TG(16:0_16:0_20:1),0.731938,2.237558e-09
CTL,individual,SORBI_3001G305900,TG(16:0_18:1_18:1),0.731938,5.814772e-09
CTL,individual,SORBI_3001G305900,TG(16:0_18:1_20:1),0.731938,3.245963e-09
CTL,individual,SORBI_3001G305900,TG(18:0_18:2_18:2),0.731938,5.115695e-09
CTL,individual,SORBI_3001G306400,TG(16:0_16:0_20:1),0.917247,2.237558e-09
CTL,individual,SORBI_3001G306400,TG(16:0_18:1_18:1),0.917247,5.814772e-09
CTL,individual,SORBI_3001G306400,TG(16:0_18:1_20:1),0.917247,3.245963e-09
CTL,individual,SORBI_3001G306400,TG(18:0_18:2_18:2),0.917247,5.115695e-09
CTL,individual,SORBI_3001G306500,TG(16:0_16:0_20:1),1,2.237558e-09
CTL,individual,SORBI_3001G306500,TG(16:0_18:1_18:1),1,5.814772e-09
CTL,individual,SORBI_3001G306500,TG(16:0_18:1_20:1),1,3.245963e-09
CTL,individual,SORBI_3001G306500,TG(18:0_18:2_18:2),1,5.115695e-09
CTL,individual,SORBI_3001G318000,TG(16:0_16:0_18:1),0.467674,3.20948e-12
CTL,individual,SORBI_3001G318000,TG(16:0_16:0_20:1),0.585869,3.053225e-16
CTL,individual,SORBI_3001G318000,TG(16:0_18:0_18:2),0.467674,1.240827e-13
CTL,individual,SORBI_3001G318000,TG(16:0_18:1_18:1),0.467674,3.450937e-15
CTL,individual,SORBI_3001G318000,TG(16:0_18:1_18:2),0.467674,4.040922e-11
CTL,individual,SORBI_3001G318000,TG(16:0_18:1_20:0),0.467674,1.264219e-12
CTL,individual,SORBI_3001G318000,TG(16:0_18:1_20:1),0.585869,3.732813e-14
CTL,individual,SORBI_3001G318000,TG(16:0_18:1_20:2),0.467674,5.220828e-12
CTL,individual,SORBI_3001G318000,TG(16:1_18:1_18:1),0.467674,9.709403e-13
CTL,individual,SORBI_3001G318000,TG(18:0_18:2_18:2),0.467674,2.264409e-14
CTL,individual,SORBI_3001G318000,TG(18:1_18:2_18:2),0.467674,2.374833e-09
CTL,individual,SORBI_3001G318100,TG(16:0_16:0_18:1),0.489643,3.20948e-12
CTL,individual,SORBI_3001G318100,TG(16:0_16:0_20:1),1,3.053225e-16
CTL,individual,SORBI_3001G318100,TG(16:0_18:0_18:2),0.489643,1.240827e-13
CTL,individual,SORBI_3001G318100,TG(16:0_18:1_18:1),0.489643,3.450937e-15
CTL,individual,SORBI_3001G318100,TG(16:0_18:1_18:2),0.489643,4.040922e-11
CTL,individual,SORBI_3001G318100,TG(16:0_18:1_20:0),0.489643,1.264219e-12
CTL,individual,SORBI_3001G318100,TG(16:0_18:1_20:1),1,3.732813e-14
CTL,individual,SORBI_3001G318100,TG(16:0_18:1_20:2),0.489643,5.220828e-12
CTL,individual,SORBI_3001G318100,TG(16:1_18:1_18:1),0.489643,9.709403e-13
CTL,individual,SORBI_3001G318100,TG(18:0_18:2_18:2),0.489643,2.264409e-14
CTL,individual,SORBI_3001G318100,TG(18:1_18:2_18:2),0.489643,2.374833e-09
CTL,individual,SORBI_3001G318500,TG(16:0_16:0_20:1),0.508066,2.783649e-09
CTL,individual,SORBI_3001G318500,TG(16:0_18:1_20:1),0.508066,6.595581e-09
CTL,individual,SORBI_3001G318600,TG(16:0_16:0_20:1),0.532747,2.783649e-09
CTL,individual,SORBI_3001G318600,TG(16:0_18:1_20:1),0.532747,6.595581e-09
CTL,individual,SORBI_3001G318700,TG(16:0_16:0_20:1),0.532747,2.783649e-09
CTL,individual,SORBI_3001G318700,TG(16:0_18:1_20:1),0.532747,6.595581e-09
CTL,individual,SORBI_3001G319000,TG(16:0_16:0_20:1),0.425123,2.783649e-09
CTL,individual,SORBI_3001G319000,TG(16:0_18:1_20:1),0.425123,6.595581e-09
CTL,individual,SORBI_3001G319300,TG(16:0_16:0_20:1),0.515957,2.783649e-09
CTL,individual,SORBI_3001G319300,TG(16:0_18:1_20:1),0.515957,6.595581e-09
CTL,individual,SORBI_3001G319350,TG(16:0_16:0_20:1),0.466756,2.783649e-09
CTL,individual,SORBI_3001G319350,TG(16:0_18:1_20:1),0.466756,6.595581e-09
CTL,individual,SORBI_3001G319500,TG(16:0_16:0_20:1),0.440458,2.783649e-09
CTL,individual,SORBI_3001G319500,TG(16:0_18:1_20:1),0.440458,6.595581e-09
CTL,individual,SORBI_3001G319650,TG(16:0_16:0_20:1),0.548624,2.783649e-09
CTL,individual,SORBI_3001G319650,TG(16:0_18:1_20:1),0.548624,6.595581e-09
CTL,individual,SORBI_3001G319800,TG(16:0_16:0_20:1),0.515957,2.783649e-09
CTL,individual,SORBI_3001G319800,TG(16:0_18:1_20:1),0.515957,6.595581e-09
CTL,individual,SORBI_3001G320000,TG(16:0_16:0_20:1),0.450709,2.783649e-09
CTL,individual,SORBI_3001G320000,TG(16:0_18:1_20:1),0.450709,6.595581e-09
CTL,individual,SORBI_3001G320101,TG(16:0_16:0_20:1),0.480769,1.394943e-09
CTL,individual,SORBI_3001G320101,TG(16:0_18:1_18:1),0.480769,7.155396e-09
CTL,individual,SORBI_3001G320101,TG(16:0_18:1_20:1),0.480769,3.179902e-09
CTL,individual,SORBI_3001G320101,TG(18:0_18:2_18:2),0.480769,3.640702e-09
CTL,individual,SORBI_3001G320200,TG(16:0_16:0_20:1),0.493944,2.783649e-09
CTL,individual,SORBI_3001G320200,TG(16:0_18:1_20:1),0.493944,6.595581e-09
CTL,individual,SORBI_3001G354800,TG(16:0_16:0_18:1),0.546825,3.302822e-10
CTL,individual,SORBI_3001G354800,TG(16:0_16:0_20:1),0.591678,1.182781e-12
CTL,individual,SORBI_3001G354800,TG(16:0_18:0_18:2),0.546825,1.255403e-10
CTL,individual,SORBI_3001G354800,TG(16:0_18:1_18:1),0.591678,4.983389e-12
CTL,individual,SORBI_3001G354800,TG(16:0_18:1_20:0),0.546825,2.788911e-10
CTL,individual,SORBI_3001G354800,TG(16:0_18:1_20:1),0.591678,5.12338e-11
CTL,individual,SORBI_3001G354800,TG(16:0_18:1_20:2),0.546825,6.380201e-09
CTL,individual,SORBI_3001G354800,TG(16:1_18:1_18:1),0.546825,3.665643e-10
CTL,individual,SORBI_3001G354800,TG(18:0_18:2_18:2),0.546825,8.936324e-11
CTL,individual,SORBI_3001G354900,TG(16:0_16:0_20:1),0.417041,5.253493e-10
CTL,individual,SORBI_3001G354900,TG(16:0_18:1_18:1),0.417041,1.183245e-09
CTL,individual,SORBI_3001G354900,TG(16:0_18:1_20:1),0.417041,6.180431e-09
CTL,individual,SORBI_3001G355000,TG(16:0_16:0_18:1),0.546825,3.302822e-10
CTL,individual,SORBI_3001G355000,TG(16:0_16:0_20:1),0.591678,1.182781e-12
CTL,individual,SORBI_3001G355000,TG(16:0_18:0_18:2),0.546825,1.255403e-10
CTL,individual,SORBI_3001G355000,TG(16:0_18:1_18:1),0.591678,4.983389e-12
CTL,individual,SORBI_3001G355000,TG(16:0_18:1_20:0),0.546825,2.788911e-10
CTL,individual,SORBI_3001G355000,TG(16:0_18:1_20:1),0.591678,5.12338e-11
CTL,individual,SORBI_3001G355000,TG(16:0_18:1_20:2),0.546825,6.380201e-09
CTL,individual,SORBI_3001G355000,TG(16:1_18:1_18:1),0.546825,3.665643e-10
CTL,individual,SORBI_3001G355000,TG(18:0_18:2_18:2),0.546825,8.936324e-11
CTL,individual,SORBI_3001G356300,TG(16:0_16:0_18:1),0.592148,3.302822e-10
CTL,individual,SORBI_3001G356300,TG(16:0_16:0_20:1),0.635329,1.182781e-12
CTL,individual,SORBI_3001G356300,TG(16:0_18:0_18:2),0.592148,1.255403e-10
CTL,individual,SORBI_3001G356300,TG(16:0_18:1_18:1),0.635329,4.983389e-12
CTL,individual,SORBI_3001G356300,TG(16:0_18:1_20:0),0.592148,2.788911e-10
CTL,individual,SORBI_3001G356300,TG(16:0_18:1_20:1),0.635329,5.12338e-11
CTL,individual,SORBI_3001G356300,TG(16:0_18:1_20:2),0.592148,6.380201e-09
CTL,individual,SORBI_3001G356300,TG(16:1_18:1_18:1),0.592148,3.665643e-10
CTL,individual,SORBI_3001G356300,TG(18:0_18:2_18:2),0.592148,8.936324e-11
CTL,individual,SORBI_3001G356500,TG(16:0_16:0_18:1),0.583331,3.302822e-10
CTL,individual,SORBI_3001G356500,TG(16:0_16:0_20:1),0.625855,1.182781e-12
CTL,individual,SORBI_3001G356500,TG(16:0_18:0_18:2),0.583331,1.255403e-10
CTL,individual,SORBI_3001G356500,TG(16:0_18:1_18:1),0.625855,4.983389e-12
CTL,individual,SORBI_3001G356500,TG(16:0_18:1_20:0),0.583331,2.788911e-10
CTL,individual,SORBI_3001G356500,TG(16:0_18:1_20:1),0.625855,5.12338e-11
CTL,individual,SORBI_3001G356500,TG(16:0_18:1_20:2),0.583331,6.380201e-09
CTL,individual,SORBI_3001G356500,TG(16:1_18:1_18:1),0.583331,3.665643e-10
CTL,individual,SORBI_3001G356500,TG(18:0_18:2_18:2),0.583331,8.936324e-11
CTL,individual,SORBI_3001G356600,TG(16:0_16:0_18:1),0.480114,3.302822e-10
CTL,individual,SORBI_3001G356600,TG(16:0_16:0_20:1),0.516602,1.182781e-12
CTL,individual,SORBI_3001G356600,TG(16:0_18:0_18:2),0.480114,1.255403e-10
CTL,individual,SORBI_3001G356600,TG(16:0_18:1_18:1),0.516602,4.983389e-12
CTL,individual,SORBI_3001G356600,TG(16:0_18:1_20:0),0.480114,2.788911e-10
CTL,individual,SORBI_3001G356600,TG(16:0_18:1_20:1),0.516602,5.12338e-11
CTL,individual,SORBI_3001G356600,TG(16:0_18:1_20:2),0.480114,6.380201e-09
CTL,individual,SORBI_3001G356600,TG(16:1_18:1_18:1),0.480114,3.665643e-10
CTL,individual,SORBI_3001G356600,TG(18:0_18:2_18:2),0.480114,8.936324e-11
CTL,individual,SORBI_3001G357200,TG(16:0_16:0_18:1),0.768326,3.302822e-10
CTL,individual,SORBI_3001G357200,TG(16:0_16:0_20:1),0.768326,1.182781e-12
CTL,individual,SORBI_3001G357200,TG(16:0_18:0_18:2),0.768326,1.255403e-10
CTL,individual,SORBI_3001G357200,TG(16:0_18:1_18:1),0.768326,4.983389e-12
CTL,individual,SORBI_3001G357200,TG(16:0_18:1_20:0),0.768326,2.788911e-10
CTL,individual,SORBI_3001G357200,TG(16:0_18:1_20:1),0.768326,5.12338e-11
CTL,individual,SORBI_3001G357200,TG(16:0_18:1_20:2),0.768326,6.380201e-09
CTL,individual,SORBI_3001G357200,TG(16:1_18:1_18:1),0.768326,3.665643e-10
CTL,individual,SORBI_3001G357200,TG(18:0_18:2_18:2),0.768326,8.936324e-11
CTL,individual,SORBI_3001G357300,TG(16:0_16:0_18:1),0.855971,3.302822e-10
CTL,individual,SORBI_3001G357300,TG(16:0_16:0_20:1),0.855971,1.182781e-12
CTL,individual,SORBI_3001G357300,TG(16:0_18:0_18:2),0.855971,1.255403e-10
CTL,individual,SORBI_3001G357300,TG(16:0_18:1_18:1),0.855971,4.983389e-12
CTL,individual,SORBI_3001G357300,TG(16:0_18:1_20:0),0.855971,2.788911e-10
CTL,individual,SORBI_3001G357300,TG(16:0_18:1_20:1),0.855971,5.12338e-11
CTL,individual,SORBI_3001G357300,TG(16:0_18:1_20:2),0.855971,6.380201e-09
CTL,individual,SORBI_3001G357300,TG(16:1_18:1_18:1),0.855971,3.665643e-10
CTL,individual,SORBI_3001G357300,TG(18:0_18:2_18:2),0.855971,8.936324e-11
CTL,individual,SORBI_3001G357400,TG(16:0_16:0_18:1),0.855971,3.302822e-10
CTL,individual,SORBI_3001G357400,TG(16:0_16:0_20:1),0.855971,1.182781e-12
CTL,individual,SORBI_3001G357400,TG(16:0_18:0_18:2),0.855971,1.255403e-10
CTL,individual,SORBI_3001G357400,TG(16:0_18:1_18:1),0.855971,4.983389e-12
CTL,individual,SORBI_3001G357400,TG(16:0_18:1_20:0),0.855971,2.788911e-10
CTL,individual,SORBI_3001G357400,TG(16:0_18:1_20:1),0.855971,5.12338e-11
CTL,individual,SORBI_3001G357400,TG(16:0_18:1_20:2),0.855971,6.380201e-09
CTL,individual,SORBI_3001G357400,TG(16:1_18:1_18:1),0.855971,3.665643e-10
CTL,individual,SORBI_3001G357400,TG(18:0_18:2_18:2),0.855971,8.936324e-11
CTL,individual,SORBI_3001G357500,TG(16:0_16:0_18:1),0.768161,3.302822e-10
CTL,individual,SORBI_3001G357500,TG(16:0_16:0_20:1),1,1.182781e-12
CTL,individual,SORBI_3001G357500,TG(16:0_18:0_18:2),0.768161,1.255403e-10
CTL,individual,SORBI_3001G357500,TG(16:0_18:1_18:1),1,4.983389e-12
CTL,individual,SORBI_3001G357500,TG(16:0_18:1_20:0),0.768161,2.788911e-10
CTL,individual,SORBI_3001G357500,TG(16:0_18:1_20:1),1,5.12338e-11
CTL,individual,SORBI_3001G357500,TG(16:0_18:1_20:2),0.768161,6.380201e-09
CTL,individual,SORBI_3001G357500,TG(16:1_18:1_18:1),0.768161,3.665643e-10
CTL,individual,SORBI_3001G357500,TG(18:0_18:2_18:2),0.768161,8.936324e-11
CTL,individual,SORBI_3001G357650,TG(16:0_16:0_18:1),0.513601,3.302822e-10
CTL,individual,SORBI_3001G357650,TG(16:0_16:0_20:1),0.539569,1.182781e-12
CTL,individual,SORBI_3001G357650,TG(16:0_18:0_18:2),0.513601,1.255403e-10
CTL,individual,SORBI_3001G357650,TG(16:0_18:1_18:1),0.539569,4.983389e-12
CTL,individual,SORBI_3001G357650,TG(16:0_18:1_20:0),0.513601,2.788911e-10
CTL,individual,SORBI_3001G357650,TG(16:0_18:1_20:1),0.539569,5.12338e-11
CTL,individual,SORBI_3001G357650,TG(16:0_18:1_20:2),0.513601,6.380201e-09
CTL,individual,SORBI_3001G357650,TG(16:1_18:1_18:1),0.513601,3.665643e-10
CTL,individual,SORBI_3001G357650,TG(18:0_18:2_18:2),0.513601,8.936324e-11
CTL,individual,SORBI_3001G357700,TG(16:0_16:0_20:1),0.456039,5.253493e-10
CTL,individual,SORBI_3001G357700,TG(16:0_18:1_18:1),0.456039,1.183245e-09
CTL,individual,SORBI_3001G357700,TG(16:0_18:1_20:1),0.456039,6.180431e-09
CTL,individual,SORBI_3001G357800,TG(16:0_16:0_18:1),0.529701,3.302822e-10
CTL,individual,SORBI_3001G357800,TG(16:0_16:0_20:1),0.573141,1.182781e-12
CTL,individual,SORBI_3001G357800,TG(16:0_18:0_18:2),0.529701,1.255403e-10
CTL,individual,SORBI_3001G357800,TG(16:0_18:1_18:1),0.573141,4.983389e-12
CTL,individual,SORBI_3001G357800,TG(16:0_18:1_20:0),0.529701,2.788911e-10
CTL,individual,SORBI_3001G357800,TG(16:0_18:1_20:1),0.573141,5.12338e-11
CTL,individual,SORBI_3001G357800,TG(16:0_18:1_20:2),0.529701,6.380201e-09
CTL,individual,SORBI_3001G357800,TG(16:1_18:1_18:1),0.529701,3.665643e-10
CTL,individual,SORBI_3001G357800,TG(18:0_18:2_18:2),0.529701,8.936324e-11
CTL,individual,SORBI_3001G357900,TG(16:0_16:0_18:1),0.421358,3.302822e-10
CTL,individual,SORBI_3001G357900,TG(16:0_16:0_20:1),0.458058,1.182781e-12
CTL,individual,SORBI_3001G357900,TG(16:0_18:0_18:2),0.421358,1.255403e-10
CTL,individual,SORBI_3001G357900,TG(16:0_18:1_18:1),0.458058,4.983389e-12
CTL,individual,SORBI_3001G357900,TG(16:0_18:1_20:0),0.421358,2.788911e-10
CTL,individual,SORBI_3001G357900,TG(16:0_18:1_20:1),0.458058,5.12338e-11
CTL,individual,SORBI_3001G357900,TG(16:0_18:1_20:2),0.421358,6.380201e-09
CTL,individual,SORBI_3001G357900,TG(16:1_18:1_18:1),0.421358,3.665643e-10
CTL,individual,SORBI_3001G357900,TG(18:0_18:2_18:2),0.421358,8.936324e-11
CTL,individual,SORBI_3001G418800,trans-EKODE-(E)-Ib,1,4.966665e-10
CTL,individual,SORBI_3001G419000,trans-EKODE-(E)-Ib,0.609805,4.966665e-10
CTL,individual,SORBI_3001G419100,trans-EKODE-(E)-Ib,0.591185,3.890947e-09
