GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3003G087200	Aspergillus nuclease S1	ASPERGILLUS NUCLEASE S1 (PTHR33146:SF21)	""	single-stranded DNA endodeoxyribonuclease activity(GO:0000014);nucleic acid binding(GO:0003676);nuclease activity(GO:0004518);endonuclease activity(GO:0004519);RNA endonuclease activity(GO:0004521);hydrolase activity(GO:0016787);hydrolase activity, acting on ester bonds(GO:0016788);metal ion binding(GO:0046872)	DNA catabolic process(GO:0006308)	""	3	7551917	7555947	4.464413e-20	51	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G087600	Uncharacterized protein	TRANSCRIPTION FACTOR MYB62 (PTHR45675:SF30)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	7603608	7606601	4.464413e-20	52	0.671019	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088200	NAD-dependent epimerase_dehydratase domain-containing protein	TETRAKETIDE ALPHA-PYRONE REDUCTASE 2 (PTHR10366:SF503)	dehydratase(PC00091)	oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616)	""	""	3	7663763	7665433	4.464413e-20	48	0.645447	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088300	Uncharacterized protein	TRANSCRIPTION FACTOR MYB90 (PTHR47999:SF24)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	7665547	7667121	4.464413e-20	29	0.494766	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088400	Bowman-Birk serine protease inhibitors family domain-containing protein	BOWMAN-BIRK TYPE WOUND-INDUCED PROTEINASE INHIBITOR WIP1 (PTHR37378:SF8)	""	serine-type endopeptidase inhibitor activity(GO:0004867);peptidase inhibitor activity(GO:0030414)	""	extracellular region(GO:0005576)	3	7689356	7690085	4.464413e-20	23	0.543141	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088600	Factor of DNA methylation 1-5_IDN2 domain-containing protein	FACTOR OF DNA METHYLATION 1-RELATED (PTHR21596:SF3)	endoribonuclease(PC00094)	""	regulatory ncRNA-mediated gene silencing(GO:0031047);gene silencing by siRNA-directed DNA methylation(GO:0080188)	""	3	7709903	7719934	4.464413e-20	52	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088700	Uncharacterized protein	""	""	""	""	""	3	7724238	7726221	4.464413e-20	52	0.990737	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088800	Plastocyanin-like domain-containing protein	MULTICOPPER OXIDASE LPR1 (PTHR11709:SF2)	oxidase(PC00175)	copper ion binding(GO:0005507);oxidoreductase activity(GO:0016491);metal ion binding(GO:0046872)	cellular response to phosphate starvation(GO:0016036)	endoplasmic reticulum membrane(GO:0005789)	3	7729188	7735211	4.464413e-20	52	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G088900	Plastocyanin-like domain-containing protein	MULTICOPPER OXIDASE LPR1 HOMOLOG 1 (PTHR11709:SF340)	oxidase(PC00175)	copper ion binding(GO:0005507);oxidoreductase activity(GO:0016491);metal ion binding(GO:0046872)	cellular response to phosphate starvation(GO:0016036)	endoplasmic reticulum membrane(GO:0005789)	3	7737004	7739534	4.464413e-20	52	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G089000	UBC core domain-containing protein	UBIQUITIN-CONJUGATING ENZYME E2 23-RELATED (PTHR46116:SF21)	ubiquitin-protein ligase(PC00234)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);transferase activity(GO:0016740);ubiquitin conjugating enzyme activity(GO:0061631)	""	""	3	7746012	7753329	4.464413e-20	49	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G089100	Uncharacterized protein	WD REPEAT-CONTAINING PROTEIN 1 (PTHR19856:SF0)	non-motor actin binding protein(PC00165)	actin binding(GO:0003779);actin filament binding(GO:0051015)	actin filament-based process(GO:0030029);actin filament depolymerization(GO:0030042)	cortical actin cytoskeleton(GO:0030864)	3	7755435	7764805	4.464413e-20	49	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G089200	Uncharacterized protein	GLUTAMYL-TRNA (GLN) AMIDOTRANSFERASE SUBUNIT C (PTHR38393:SF1)	RNA processing factor(PC00147)	""	""	""	3	7766846	7771748	4.464413e-20	49	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G089300	HMA domain-containing protein	HEAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 37 (PTHR45868:SF19)	""	metal ion binding(GO:0046872)	""	""	3	7774183	7776929	4.464413e-20	49	1	19	FA; Sum_AEG_over_FA_log10safe; Sum_DGDG_over_FA_log10safe; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PC_log10safe; Sum_FA_over_PE_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_MGDG_over_FA_log10safe; Sum_PC_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3003G086600	LOB domain-containing protein	OS01G0129600 PROTEIN (PTHR31304:SF10)	""	""	regulation of gene expression(GO:0010468)	""	3	7481946	7483573	1.967576e-19	18	0.632627	12	FA; Sum_FA_over_AEG_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_MGDG_log10safe; Sum_FA_over_PG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_MG_over_FA_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3004G004300	Protein transport protein sec16	SECRETORY 16, ISOFORM I (PTHR13402:SF6)	""	protein-membrane adaptor activity(GO:0043495)	endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);endoplasmic reticulum organization(GO:0007029);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192);protein localization to endoplasmic reticulum exit site(GO:0070973)	Golgi membrane(GO:0000139);endoplasmic reticulum(GO:0005783);ER to Golgi transport vesicle membrane(GO:0012507);endoplasmic reticulum exit site(GO:0070971)	4	373002	386807	3.849136e-19	52	0.466867	11	FA; Sum_DGDG_over_FA_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_PA_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3004G005000	RING-type domain-containing protein	RING-H2 FINGER PROTEIN ATL61-RELATED (PTHR45798:SF88)	""	zinc ion binding(GO:0008270);transferase activity(GO:0016740);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	protein ubiquitination(GO:0016567)	membrane(GO:0016020)	4	432828	434187	3.849136e-19	58	0.533474	11	FA; Sum_DGDG_over_FA_log10safe; Sum_FA_over_DG_log10safe; Sum_FA_over_DGDG_log10safe; Sum_FA_over_GalCer_log10safe; Sum_FA_over_MG_log10safe; Sum_FA_over_PA_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G182900	MHD1 domain-containing protein	DNA TOPOISOMERASE 4 SUBUNIT B (DUF810) (PTHR31280:SF3)	""	""	""	""	6	53783513	53801893	3.384554e-18	47	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G183600	DUF4005 domain-containing protein	PROTEIN IQ-DOMAIN 22 (PTHR32295:SF11)	""	calmodulin binding(GO:0005516)	""	cytoplasm(GO:0005737)	6	53863304	53866363	3.384554e-18	48	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G183701	Uncharacterized protein	COMM DOMAIN-CONTAINING PROTEIN 9 (PTHR15663:SF4)	""	""	""	""	6	53873081	53874858	3.384554e-18	48	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G183800	Branchpoint-bridging protein	SPLICING FACTOR 1 (PTHR11208:SF45)	RNA splicing factor(PC00148)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);pre-mRNA branch point binding(GO:0045131);metal ion binding(GO:0046872)	mRNA splicing, via spliceosome(GO:0000398);mRNA processing(GO:0006397);RNA splicing(GO:0008380);mRNA cis splicing, via spliceosome(GO:0045292)	nucleus(GO:0005634);spliceosomal complex(GO:0005681)	6	53877114	53880522	3.384554e-18	48	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G183900	Cytochrome P450	CYTOCHROME P450, FAMILY 87, SUBFAMILY A, POLYPEPTIDE 2 (PTHR24286:SF11)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037);metal ion binding(GO:0046872)	brassinosteroid homeostasis(GO:0010268);brassinosteroid biosynthetic process(GO:0016132)	membrane(GO:0016020)	6	53885761	53889833	3.384554e-18	48	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G184400	Protein DETOXIFICATION	PROTEIN DETOXIFICATION (PTHR11206:SF343)	transporter(PC00227)	antiporter activity(GO:0015297);transmembrane transporter activity(GO:0022857);xenobiotic transmembrane transporter activity(GO:0042910)	transmembrane transport(GO:0055085);xenobiotic detoxification by transmembrane export across the plasma membrane(GO:1990961)	membrane(GO:0016020)	6	53957362	53959873	3.384554e-18	48	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G184700	AP2_ERF domain-containing protein	ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF027 (PTHR31985:SF302)	DNA-binding transcription factor(PC00218)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	6	53980145	53981746	3.384554e-18	48	0.632009	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G190000	Fe2OG dioxygenase domain-containing protein	PROTEIN DOWNY MILDEW RESISTANCE 6 (PTHR47990:SF70)	oxygenase(PC00177)	oxidoreductase activity(GO:0016491);2-oxoglutarate-dependent dioxygenase activity(GO:0016706);metal ion binding(GO:0046872);dioxygenase activity(GO:0051213)	defense response to oomycetes(GO:0002229)	""	6	54415461	54422688	2.240513e-17	59	0.670843	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G190150	Uncharacterized protein	""	""	""	""	""	6	54427187	54428308	2.240513e-17	59	0.686252	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G190300	Protein kinase domain-containing protein	OS10G0351500 PROTEIN (PTHR27005:SF45)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);ATP binding(GO:0005524)	cell surface receptor signaling pathway(GO:0007166)	plasma membrane(GO:0005886)	6	54442603	54445226	2.240513e-17	59	0.70634	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G190800	BZIP domain-containing protein	ABSCISIC ACID-INSENSITIVE 5-LIKE PROTEIN 5 (PTHR22952:SF485)	basic leucine zipper transcription factor(PC00056)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355);abscisic acid-activated signaling pathway(GO:0009738);positive regulation of DNA-templated transcription(GO:0045893)	nucleus(GO:0005634)	6	54515866	54518451	2.240513e-17	68	0.916562	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G190950	DNA2_NAM7 helicase-like C-terminal domain-containing protein	OS04G0582000 PROTEIN (PTHR10887:SF461)	RNA helicase(PC00032)	nucleotide binding(GO:0000166);RNA binding(GO:0003723);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)	""	chromosome(GO:0005694)	6	54542436	54546965	2.240513e-17	73	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191000	Helicase ATP-binding domain-containing protein	OS04G0582000 PROTEIN (PTHR10887:SF461)	RNA helicase(PC00032)	nucleotide binding(GO:0000166);RNA binding(GO:0003723);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)	""	chromosome(GO:0005694)	6	54550904	54556449	2.240513e-17	76	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191200	Helicase ATP-binding domain-containing protein	OS04G0582000 PROTEIN (PTHR10887:SF461)	RNA helicase(PC00032)	nucleotide binding(GO:0000166);RNA binding(GO:0003723);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)	""	chromosome(GO:0005694)	6	54564733	54571518	2.240513e-17	92	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191400	Uncharacterized protein	""	""	""	""	""	6	54572867	54574215	2.240513e-17	96	0.962216	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191500	Pentacotripeptide-repeat region of PRORP domain-containing protein	OS04G0583101 PROTEIN (PTHR47934:SF14)	""	mRNA binding(GO:0003729)	RNA processing(GO:0006396);chloroplast organization(GO:0009658)	""	6	54575936	54579428	2.240513e-17	97	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191600	Uncharacterized protein	OS04G0583200 PROTEIN (PTHR33172:SF105)	""	""	response to stress(GO:0006950)	nucleus(GO:0005634)	6	54579611	54584054	2.240513e-17	100	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191700	Expansin	EXPANSIN-A13 (PTHR31867:SF3)	""	""	plant-type cell wall organization(GO:0009664);cell wall organization(GO:0071555)	extracellular region(GO:0005576);membrane(GO:0016020)	6	54588520	54591502	2.240513e-17	102	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191800							6	54592223	54592847	2.240513e-17	102	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G191900	FYVE-type domain-containing protein	F12P19.9 PROTEIN (PTHR22870:SF350)	guanyl-nucleotide exchange factor(PC00113)	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	""	""	6	54596778	54602763	2.240513e-17	102	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G192000	RRM domain-containing protein	NUCLEOLAR PROTEIN 8 (PTHR48029:SF1)	""	nucleic acid binding(GO:0003676);RNA binding(GO:0003723)	cytidine to uridine editing(GO:0016554);chloroplast mRNA modification(GO:1900871)	chloroplast(GO:0009507)	6	54602764	54604098	2.240513e-17	102	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G192200	protein-serine_threonine phosphatase	PROTEIN PHOSPHATASE 2C 43-RELATED (PTHR47992:SF199)	protein phosphatase(PC00195)	phosphoprotein phosphatase activity(GO:0004721);protein serine/threonine phosphatase activity(GO:0004722);hydrolase activity(GO:0016787);cation binding(GO:0043169);metal ion binding(GO:0046872)	regulation of intracellular signal transduction(GO:1902531)	""	6	54612740	54615938	2.240513e-17	94	0.73739	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G192266	Uncharacterized protein	""	""	""	""	""	6	54619528	54624676	2.240513e-17	102	0.684146	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G192332	Uncharacterized protein	""	""	""	""	""	6	54619574	54624871	2.240513e-17	102	0.684146	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3006G192400	RING-type E3 ubiquitin transferase	OS04G0584500 PROTEIN (PTHR35549:SF1)	""	ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);ubiquitin protein ligase activity(GO:0061630)	protein ubiquitination(GO:0016567)	""	6	54626363	54631210	2.240513e-17	102	1	6	FA; Sum_FA_over_DG_log10safe; Sum_FA_over_SM_log10safe; Sum_FA_over_SQDG_log10safe; Sum_SM_over_FA_log10safe; Sum_SQDG_over_FA_log10safe
